alpha,dictionary,horizon,target,seed,nmse
0.75,euclidean_fourier,4,cdf,630001,0.9766819856817276
0.75,euclidean_fourier,4,cdf,630002,1.0287759049453447
0.75,euclidean_fourier,4,cdf,630003,0.9454415479704487
0.75,euclidean_fourier,4,cdf,630004,1.0659960979209349
0.75,euclidean_fourier,4,cdf,630005,1.0681853667247467
0.75,euclidean_fourier,4,cdf,630006,0.9026252293364068
0.75,euclidean_fourier,4,cdf,630007,1.0347827629103894
0.75,euclidean_fourier,4,cdf,630008,0.9896388533496163
0.75,euclidean_fourier,4,cdf,630009,1.0580961628869003
0.75,euclidean_fourier,4,cdf,630010,1.0519143478254391
0.75,euclidean_fourier,4,cdf,630011,0.9964720880860829
0.75,euclidean_fourier,4,cdf,630012,1.0210844931273246
0.75,euclidean_fourier,4,cdf,630013,0.967455634360835
0.75,euclidean_fourier,4,cdf,630014,0.9856536592532977
0.75,euclidean_fourier,4,cdf,630015,0.9848979083605998
0.75,euclidean_fourier,4,cdf,630016,1.072098159927823
0.75,euclidean_fourier,4,cdf,630017,1.1164884511446502
0.75,euclidean_fourier,4,cdf,630018,0.8822581432160381
0.75,euclidean_fourier,4,cdf,630019,0.9921126126101946
0.75,euclidean_fourier,4,cdf,630020,1.0610657547540165
0.75,euclidean_fourier,4,cdf,630021,0.9266796733566973
0.75,euclidean_fourier,4,cdf,630022,0.9639906712740063
0.75,euclidean_fourier,4,cdf,630023,0.9778669315917997
0.75,cdf_cosine,1,cayley,630000,0.0003936858075980281
0.75,cdf_cosine,1,cayley,630001,0.00032202079843526323
0.75,cdf_cosine,1,cayley,630002,0.00037079951514113163
0.75,cdf_cosine,1,cayley,630003,0.00031559500807192735
0.75,cdf_cosine,1,cayley,630004,0.0003752204939785508
0.75,cdf_cosine,1,cayley,630005,0.0003340984381479785
0.75,cdf_cosine,1,cayley,630006,0.00026663646953312045
0.75,cdf_cosine,1,cayley,630007,0.0003718620538981045
0.75,cdf_cosine,1,cayley,630008,0.0004977029926896504
0.75,cdf_cosine,1,cayley,630009,0.0004999225079710385
0.75,cdf_cosine,1,cayley,630010,0.0003000920494464593
0.75,cdf_cosine,1,cayley,630011,0.00038308486500835613
0.75,cdf_cosine,1,cayley,630012,0.00042931209203061517
0.75,cdf_cosine,1,cayley,630013,0.0005039498400820279
0.75,cdf_cosine,1,cayley,630014,0.00033579363453983824
0.75,cdf_cosine,1,cayley,630015,0.00045419539771787004
0.75,cdf_cosine,1,cayley,630016,0.00041418981303864593
0.75,cdf_cosine,1,cayley,630017,0.0005674588128411868
0.75,cdf_cosine,1,cayley,630018,0.0002332526559420877
0.75,cdf_cosine,1,cayley,630019,0.00043714565005666806
0.75,cdf_cosine,1,cayley,630020,0.0004576698429060292
0.75,cdf_cosine,1,cayley,630021,0.00031436210828818245
0.75,cdf_cosine,1,cayley,630022,0.0003221713514906478
0.75,cdf_cosine,1,cayley,630023,0.00037517438629661415
0.75,cdf_cosine,1,cdf,630000,0.08062405867852
0.75,cdf_cosine,1,cdf,630001,0.0728593272516338
0.75,cdf_cosine,1,cdf,630002,0.07989657236745974
0.75,cdf_cosine,1,cdf,630003,0.06844588338762898
0.75,cdf_cosine,1,cdf,630004,0.08224995195071445
0.75,cdf_cosine,1,cdf,630005,0.08849491534622965
0.75,cdf_cosine,1,cdf,630006,0.06474028953369353
0.75,cdf_cosine,1,cdf,630007,0.08310261151822726
0.75,cdf_cosine,1,cdf,630008,0.07308994230281905
0.75,cdf_cosine,1,cdf,630009,0.0800351459437506
0.75,cdf_cosine,1,cdf,630010,0.08380821637397773
0.75,cdf_cosine,1,cdf,630011,0.0739766781546743
0.75,cdf_cosine,1,cdf,630012,0.07457911571412698
0.75,cdf_cosine,1,cdf,630013,0.06809270983277334
0.75,cdf_cosine,1,cdf,630014,0.0754069897970003
0.75,cdf_cosine,1,cdf,630015,0.06723040545745519
0.75,cdf_cosine,1,cdf,630016,0.08329866456160734
0.75,cdf_cosine,1,cdf,630017,0.08255132519836389
0.75,cdf_cosine,1,cdf,630018,0.06309162586200921
0.75,cdf_cosine,1,cdf,630019,0.07432437300822546
0.75,cdf_cosine,1,cdf,630020,0.07957855235128448
0.75,cdf_cosine,1,cdf,630021,0.07030738763174922
0.75,cdf_cosine,1,cdf,630022,0.07454046144706813
0.75,cdf_cosine,1,cdf,630023,0.07001815560280134
0.75,cdf_cosine,2,cayley,630000,0.023544723709541422
0.75,cdf_cosine,2,cayley,630001,0.02447913392633146
0.75,cdf_cosine,2,cayley,630002,0.023572946840143917
0.75,cdf_cosine,2,cayley,630003,0.025328681733756776
0.75,cdf_cosine,2,cayley,630004,0.02328235274023102
0.75,cdf_cosine,2,cayley,630005,0.02313715030918007
0.75,cdf_cosine,2,cayley,630006,0.025449821591731567
0.75,cdf_cosine,2,cayley,630007,0.023818499280461734
0.75,cdf_cosine,2,cayley,630008,0.0244544236291252
0.75,cdf_cosine,2,cayley,630009,0.023835135115370075
0.75,cdf_cosine,2,cayley,630010,0.023205393897721496
0.75,cdf_cosine,2,cayley,630011,0.024341883897416868
0.75,cdf_cosine,2,cayley,630012,0.024261972417180706
0.75,cdf_cosine,2,cayley,630013,0.024938237136237235
0.75,cdf_cosine,2,cayley,630014,0.024691695091860713
0.75,cdf_cosine,2,cayley,630015,0.02482717260148721
0.75,cdf_cosine,2,cayley,630016,0.023691766328237152
0.75,cdf_cosine,2,cayley,630017,0.02323529198004918
0.75,cdf_cosine,2,cayley,630018,0.025547831761217322
0.75,cdf_cosine,2,cayley,630019,0.024627759982947292
0.75,cdf_cosine,2,cayley,630020,0.02376672704516975
0.75,cdf_cosine,2,cayley,630021,0.024956495486989902
0.75,cdf_cosine,2,cayley,630022,0.024610648001406582
0.75,cdf_cosine,2,cayley,630023,0.02390054685159843
0.75,cdf_cosine,2,cdf,630000,0.21239601232088995
0.75,cdf_cosine,2,cdf,630001,0.20129490668257483
0.75,cdf_cosine,2,cdf,630002,0.20809451464595763
0.75,cdf_cosine,2,cdf,630003,0.19194313542638855
0.75,cdf_cosine,2,cdf,630004,0.2141682182897531
0.75,cdf_cosine,2,cdf,630005,0.2293213583939498
0.75,cdf_cosine,2,cdf,630006,0.1857175058855414
0.75,cdf_cosine,2,cdf,630007,0.2165222447896568
0.75,cdf_cosine,2,cdf,630008,0.19608535408894268
0.75,cdf_cosine,2,cdf,630009,0.20593032167704456
0.75,cdf_cosine,2,cdf,630010,0.21863313448284705
0.75,cdf_cosine,2,cdf,630011,0.20031991233911126
0.75,cdf_cosine,2,cdf,630012,0.2000496734193313
0.75,cdf_cosine,2,cdf,630013,0.1836829112227585
0.75,cdf_cosine,2,cdf,630014,0.2023057430838367
0.75,cdf_cosine,2,cdf,630015,0.19961098310119413
0.75,cdf_cosine,2,cdf,630016,0.22314752967427948
0.75,cdf_cosine,2,cdf,630017,0.22025988470966057
0.75,cdf_cosine,2,cdf,630018,0.18093216744485105
0.75,cdf_cosine,2,cdf,630019,0.19890919021292663
0.75,cdf_cosine,2,cdf,630020,0.21406627938695189
0.75,cdf_cosine,2,cdf,630021,0.1854150146077846
0.75,cdf_cosine,2,cdf,630022,0.19681582439745662
0.75,cdf_cosine,2,cdf,630023,0.1922779227372536
0.75,cdf_cosine,3,cayley,630000,0.45459171193426
0.75,cdf_cosine,3,cayley,630001,0.47850524995179694
0.75,cdf_cosine,3,cayley,630002,0.45839318917266475
0.75,cdf_cosine,3,cayley,630003,0.49421411681909405
0.75,cdf_cosine,3,cayley,630004,0.4269243352138687
0.75,cdf_cosine,3,cayley,630005,0.4300636504302249
0.75,cdf_cosine,3,cayley,630006,0.4941845795805943
0.75,cdf_cosine,3,cayley,630007,0.47137038364553935
0.75,cdf_cosine,3,cayley,630008,0.4741157110353944
0.75,cdf_cosine,3,cayley,630009,0.4492878443572139
0.75,cdf_cosine,3,cayley,630010,0.4121406889890858
0.75,cdf_cosine,3,cayley,630011,0.4621580762370896
0.75,cdf_cosine,3,cayley,630012,0.4584393354862343
0.75,cdf_cosine,3,cayley,630013,0.48484942422288757
0.75,cdf_cosine,3,cayley,630014,0.48836837670717936
0.75,cdf_cosine,3,cayley,630015,0.4371491065985237
0.75,cdf_cosine,3,cayley,630016,0.4476135430476795
0.75,cdf_cosine,3,cayley,630017,0.451216432558654
0.75,cdf_cosine,3,cayley,630018,0.470614865147043
0.75,cdf_cosine,3,cayley,630019,0.48533031636558044
0.75,cdf_cosine,3,cayley,630020,0.46137090991497326
0.75,cdf_cosine,3,cayley,630021,0.4792371396499735
0.75,cdf_cosine,3,cayley,630022,0.49334770706875214
0.75,cdf_cosine,3,cayley,630023,0.44507664677948533
0.75,cdf_cosine,3,cdf,630000,0.5178540863991711
0.75,cdf_cosine,3,cdf,630001,0.5255236081551897
0.75,cdf_cosine,3,cdf,630002,0.5053462755411248
0.75,cdf_cosine,3,cdf,630003,0.5265902615532003
0.75,cdf_cosine,3,cdf,630004,0.515690972255348
0.75,cdf_cosine,3,cdf,630005,0.5479443105825325
0.75,cdf_cosine,3,cdf,630006,0.5060460241468144
0.75,cdf_cosine,3,cdf,630007,0.5344378818093055
0.75,cdf_cosine,3,cdf,630008,0.507151033409705
0.75,cdf_cosine,3,cdf,630009,0.5080752160157699
0.75,cdf_cosine,3,cdf,630010,0.5285439354077323
0.75,cdf_cosine,3,cdf,630011,0.5141660524417958
0.75,cdf_cosine,3,cdf,630012,0.5068036479650011
0.75,cdf_cosine,3,cdf,630013,0.4853151858758213
0.75,cdf_cosine,3,cdf,630014,0.5235299322714512
0.75,cdf_cosine,3,cdf,630015,0.5366145408290268
0.75,cdf_cosine,3,cdf,630016,0.547559118857859
0.75,cdf_cosine,3,cdf,630017,0.5514108001647183
0.75,cdf_cosine,3,cdf,630018,0.49622298474997834
0.75,cdf_cosine,3,cdf,630019,0.5066117255544249
0.75,cdf_cosine,3,cdf,630020,0.5346282741807683
0.75,cdf_cosine,3,cdf,630021,0.4917334344578809
0.75,cdf_cosine,3,cdf,630022,0.503367813355366
0.75,cdf_cosine,3,cdf,630023,0.4987146646680122
0.75,cdf_cosine,4,cayley,630000,0.6972390819762806
0.75,cdf_cosine,4,cayley,630001,0.7078707292740624
0.75,cdf_cosine,4,cayley,630002,0.6994568224237548
0.75,cdf_cosine,4,cayley,630003,0.7433794556814145
0.75,cdf_cosine,4,cayley,630004,0.6944611527320559
0.75,cdf_cosine,4,cayley,630005,0.6806814277033564
0.75,cdf_cosine,4,cayley,630006,0.7606337988726065
0.75,cdf_cosine,4,cayley,630007,0.6839141567141321
0.75,cdf_cosine,4,cayley,630008,0.718484895250848
0.75,cdf_cosine,4,cayley,630009,0.7030912868145006
0.75,cdf_cosine,4,cayley,630010,0.7013427377168358
0.75,cdf_cosine,4,cayley,630011,0.7306637974258231
0.75,cdf_cosine,4,cayley,630012,0.7319527154623054
0.75,cdf_cosine,4,cayley,630013,0.7358311295160532
0.75,cdf_cosine,4,cayley,630014,0.7284911797467543
0.75,cdf_cosine,4,cayley,630015,0.736692006915574
0.75,cdf_cosine,4,cayley,630016,0.6980173325759257
0.75,cdf_cosine,4,cayley,630017,0.6607071917563497
0.75,cdf_cosine,4,cayley,630018,0.7719440979314565
0.75,cdf_cosine,4,cayley,630019,0.7211177190541886
0.75,cdf_cosine,4,cayley,630020,0.6954071260478132
0.75,cdf_cosine,4,cayley,630021,0.7547580695922566
0.75,cdf_cosine,4,cayley,630022,0.7234897064490614
0.75,cdf_cosine,4,cayley,630023,0.7300074861431756
0.75,cdf_cosine,4,cdf,630000,0.7102039532432404
0.75,cdf_cosine,4,cdf,630001,0.6986158724411994
0.75,cdf_cosine,4,cdf,630002,0.7049229337345634
0.75,cdf_cosine,4,cdf,630003,0.6874582501040651
0.75,cdf_cosine,4,cdf,630004,0.7164009869792517
0.75,cdf_cosine,4,cdf,630005,0.7459668447744957
0.75,cdf_cosine,4,cdf,630006,0.6930899931820032
0.75,cdf_cosine,4,cdf,630007,0.6946010618169324
0.75,cdf_cosine,4,cdf,630008,0.6738758503248928
0.75,cdf_cosine,4,cdf,630009,0.6925341522214165
0.75,cdf_cosine,4,cdf,630010,0.7321477494471164
0.75,cdf_cosine,4,cdf,630011,0.689359504693352
0.75,cdf_cosine,4,cdf,630012,0.700099679198249
0.75,cdf_cosine,4,cdf,630013,0.6696050772578731
0.75,cdf_cosine,4,cdf,630014,0.6823357593347933
0.75,cdf_cosine,4,cdf,630015,0.7224922111928702
0.75,cdf_cosine,4,cdf,630016,0.7220269676071428
0.75,cdf_cosine,4,cdf,630017,0.6990850853032744
0.75,cdf_cosine,4,cdf,630018,0.6953401088848151
0.75,cdf_cosine,4,cdf,630019,0.6908731861326216
0.75,cdf_cosine,4,cdf,630020,0.6921597957777496
0.75,cdf_cosine,4,cdf,630021,0.6902829993780686
0.75,cdf_cosine,4,cdf,630022,0.6780068633075179
0.75,cdf_cosine,4,cdf,630023,0.6887000689441067
0.75,cdf_legendre,1,cayley,630000,0.0036359016245655733
0.75,cdf_legendre,1,cayley,630001,0.0037306533442636276
0.75,cdf_legendre,1,cayley,630002,0.0036457752742856293
0.75,cdf_legendre,1,cayley,630003,0.003853049622022965
0.75,cdf_legendre,1,cayley,630004,0.003525673398983866
0.75,cdf_legendre,1,cayley,630005,0.0035368521454866068
0.75,cdf_legendre,1,cayley,630006,0.003795631737189635
0.75,cdf_legendre,1,cayley,630007,0.003583151839173147
0.75,cdf_legendre,1,cayley,630008,0.004382135251623414
0.75,cdf_legendre,1,cayley,630009,0.004019610204474944
0.75,cdf_legendre,1,cayley,630010,0.0035172675423771264
0.75,cdf_legendre,1,cayley,630011,0.003811055799938215
0.75,cdf_legendre,1,cayley,630012,0.003940410380914606
0.75,cdf_legendre,1,cayley,630013,0.003997372379108317
0.75,cdf_legendre,1,cayley,630014,0.0037229680695517594
0.75,cdf_legendre,1,cayley,630015,0.004279819343948192
0.75,cdf_legendre,1,cayley,630016,0.0036855223542677567
0.75,cdf_legendre,1,cayley,630017,0.00407840910152106
0.75,cdf_legendre,1,cayley,630018,0.0037710028187900777
0.75,cdf_legendre,1,cayley,630019,0.00393185576189595
0.75,cdf_legendre,1,cayley,630020,0.0037363513758223313
0.75,cdf_legendre,1,cayley,630021,0.003889799996187887
0.75,cdf_legendre,1,cayley,630022,0.003733553715316106
0.75,cdf_legendre,1,cayley,630023,0.003819843877543164
0.75,cdf_legendre,1,cdf,630000,0.12208887036013097
0.75,cdf_legendre,1,cdf,630001,0.1168604580571448
0.75,cdf_legendre,1,cdf,630002,0.12181852053776936
0.75,cdf_legendre,1,cdf,630003,0.11070315606339762
0.75,cdf_legendre,1,cdf,630004,0.12036950043941178
0.75,cdf_legendre,1,cdf,630005,0.13108146181998212
0.75,cdf_legendre,1,cdf,630006,0.10668219173633613
0.75,cdf_legendre,1,cdf,630007,0.121241919191298
0.75,cdf_legendre,1,cdf,630008,0.11509915175836449
0.75,cdf_legendre,1,cdf,630009,0.1166890491487102
0.75,cdf_legendre,1,cdf,630010,0.12199806291794955
0.75,cdf_legendre,1,cdf,630011,0.11013622208728428
0.75,cdf_legendre,1,cdf,630012,0.11254695746419342
0.75,cdf_legendre,1,cdf,630013,0.10592297602061128
0.75,cdf_legendre,1,cdf,630014,0.11055804465703274
0.75,cdf_legendre,1,cdf,630015,0.1117297806978497
0.75,cdf_legendre,1,cdf,630016,0.12149709375942619
0.75,cdf_legendre,1,cdf,630017,0.12568189370189098
0.75,cdf_legendre,1,cdf,630018,0.10180763880944728
0.75,cdf_legendre,1,cdf,630019,0.1149015804682827
0.75,cdf_legendre,1,cdf,630020,0.11670476758935448
0.75,cdf_legendre,1,cdf,630021,0.10913202158673385
0.75,cdf_legendre,1,cdf,630022,0.11279722045107395
0.75,cdf_legendre,1,cdf,630023,0.11063915018742816
0.75,cdf_legendre,2,cayley,630000,0.2638610832005623
0.75,cdf_legendre,2,cayley,630001,0.27114470309150923
0.75,cdf_legendre,2,cayley,630002,0.2651861734460361
0.75,cdf_legendre,2,cayley,630003,0.28208805744866
0.75,cdf_legendre,2,cayley,630004,0.2564887811122156
0.75,cdf_legendre,2,cayley,630005,0.2579762853179177
0.75,cdf_legendre,2,cayley,630006,0.27769010165922364
0.75,cdf_legendre,2,cayley,630007,0.2625844426874575
0.75,cdf_legendre,2,cayley,630008,0.30983018754092617
0.75,cdf_legendre,2,cayley,630009,0.28932021155702936
0.75,cdf_legendre,2,cayley,630010,0.2575647046912578
0.75,cdf_legendre,2,cayley,630011,0.2768046497356429
0.75,cdf_legendre,2,cayley,630012,0.28354653225242993
0.75,cdf_legendre,2,cayley,630013,0.2898444152473475
0.75,cdf_legendre,2,cayley,630014,0.27363576345745133
0.75,cdf_legendre,2,cayley,630015,0.3030530221327368
0.75,cdf_legendre,2,cayley,630016,0.26748075423073087
0.75,cdf_legendre,2,cayley,630017,0.2880681513526812
0.75,cdf_legendre,2,cayley,630018,0.27873538767539835
0.75,cdf_legendre,2,cayley,630019,0.28346061671291345
0.75,cdf_legendre,2,cayley,630020,0.27034496408637415
0.75,cdf_legendre,2,cayley,630021,0.28487138363507924
0.75,cdf_legendre,2,cayley,630022,0.2739798246831628
0.75,cdf_legendre,2,cayley,630023,0.2763838407757605
0.75,cdf_legendre,2,cdf,630000,0.39813846101315503
0.75,cdf_legendre,2,cdf,630001,0.39765721893244477
0.75,cdf_legendre,2,cdf,630002,0.4000802730238453
0.75,cdf_legendre,2,cdf,630003,0.38566706647192894
0.75,cdf_legendre,2,cdf,630004,0.4005919324638105
0.75,cdf_legendre,2,cdf,630005,0.4120056432765228
0.75,cdf_legendre,2,cdf,630006,0.3847780765366647
0.75,cdf_legendre,2,cdf,630007,0.3823311545651048
0.75,cdf_legendre,2,cdf,630008,0.4038405970739842
0.75,cdf_legendre,2,cdf,630009,0.3890168765559566
0.75,cdf_legendre,2,cdf,630010,0.4052196105898811
0.75,cdf_legendre,2,cdf,630011,0.39044583053300197
0.75,cdf_legendre,2,cdf,630012,0.39277111231630535
0.75,cdf_legendre,2,cdf,630013,0.3721630942578978
0.75,cdf_legendre,2,cdf,630014,0.36801893647651474
0.75,cdf_legendre,2,cdf,630015,0.4077077632430203
0.75,cdf_legendre,2,cdf,630016,0.39028904848203805
0.75,cdf_legendre,2,cdf,630017,0.3982478152384681
0.75,cdf_legendre,2,cdf,630018,0.3858536196457325
0.75,cdf_legendre,2,cdf,630019,0.3913223940393886
0.75,cdf_legendre,2,cdf,630020,0.37911579523726063
0.75,cdf_legendre,2,cdf,630021,0.3924647948456053
0.75,cdf_legendre,2,cdf,630022,0.37753470063771055
0.75,cdf_legendre,2,cdf,630023,0.39321010965306175
0.75,cdf_legendre,3,cayley,630000,0.5993770004599873
0.75,cdf_legendre,3,cayley,630001,0.6182406531879878
0.75,cdf_legendre,3,cayley,630002,0.6057458099221864
0.75,cdf_legendre,3,cayley,630003,0.6513170062735169
0.75,cdf_legendre,3,cayley,630004,0.5920879892844623
0.75,cdf_legendre,3,cayley,630005,0.5868792158538534
0.75,cdf_legendre,3,cayley,630006,0.6560627536550035
0.75,cdf_legendre,3,cayley,630007,0.6037733698740513
0.75,cdf_legendre,3,cayley,630008,0.6229531761665628
0.75,cdf_legendre,3,cayley,630009,0.6173049570279987
0.75,cdf_legendre,3,cayley,630010,0.593622988964258
0.75,cdf_legendre,3,cayley,630011,0.6170484593244621
0.75,cdf_legendre,3,cayley,630012,0.6166091997289659
0.75,cdf_legendre,3,cayley,630013,0.6435494328001788
0.75,cdf_legendre,3,cayley,630014,0.6303928489912468
0.75,cdf_legendre,3,cayley,630015,0.6195728634734553
0.75,cdf_legendre,3,cayley,630016,0.5983976751191188
0.75,cdf_legendre,3,cayley,630017,0.5747925975604243
0.75,cdf_legendre,3,cayley,630018,0.6590200681106192
0.75,cdf_legendre,3,cayley,630019,0.6284614391770792
0.75,cdf_legendre,3,cayley,630020,0.5941514262551268
0.75,cdf_legendre,3,cayley,630021,0.6550535243123287
0.75,cdf_legendre,3,cayley,630022,0.6344105455766258
0.75,cdf_legendre,3,cayley,630023,0.6188175772904221
0.75,cdf_legendre,3,cdf,630000,0.6120808532952247
0.75,cdf_legendre,3,cdf,630001,0.611933704739599
0.75,cdf_legendre,3,cdf,630002,0.6083277423736212
0.75,cdf_legendre,3,cdf,630003,0.5919653717322165
0.75,cdf_legendre,3,cdf,630004,0.6146609439161289
0.75,cdf_legendre,3,cdf,630005,0.6355016258216007
0.75,cdf_legendre,3,cdf,630006,0.606430211970603
0.75,cdf_legendre,3,cdf,630007,0.600973508114406
0.75,cdf_legendre,3,cdf,630008,0.5816300919566085
0.75,cdf_legendre,3,cdf,630009,0.5870229932184837
0.75,cdf_legendre,3,cdf,630010,0.6216388267082207
0.75,cdf_legendre,3,cdf,630011,0.5897070651649808
0.75,cdf_legendre,3,cdf,630012,0.5902681582450476
0.75,cdf_legendre,3,cdf,630013,0.5708784123807978
0.75,cdf_legendre,3,cdf,630014,0.582443958462109
0.75,cdf_legendre,3,cdf,630015,0.622206689514269
0.75,cdf_legendre,3,cdf,630016,0.6123583195339496
0.75,cdf_legendre,3,cdf,630017,0.5892068341984821
0.75,cdf_legendre,3,cdf,630018,0.6065728569202324
0.75,cdf_legendre,3,cdf,630019,0.5949206547809762
0.75,cdf_legendre,3,cdf,630020,0.5881868135276367
0.75,cdf_legendre,3,cdf,630021,0.5859920048324574
0.75,cdf_legendre,3,cdf,630022,0.5838924490487777
0.75,cdf_legendre,3,cdf,630023,0.5887433813596435
0.75,cdf_legendre,4,cayley,630000,0.7234527962031676
0.75,cdf_legendre,4,cayley,630001,0.744908432421442
0.75,cdf_legendre,4,cayley,630002,0.7260170404415015
0.75,cdf_legendre,4,cayley,630003,0.7658587422298381
0.75,cdf_legendre,4,cayley,630004,0.7211637887489409
0.75,cdf_legendre,4,cayley,630005,0.7091561550019494
0.75,cdf_legendre,4,cayley,630006,0.7868944867543061
0.75,cdf_legendre,4,cayley,630007,0.7139661214740702
0.75,cdf_legendre,4,cayley,630008,0.7487609679914333
0.75,cdf_legendre,4,cayley,630009,0.7191151351224813
0.75,cdf_legendre,4,cayley,630010,0.7224993480790958
0.75,cdf_legendre,4,cayley,630011,0.7527403679267186
0.75,cdf_legendre,4,cayley,630012,0.747555480531073
0.75,cdf_legendre,4,cayley,630013,0.7534202496145519
0.75,cdf_legendre,4,cayley,630014,0.7445335733928259
0.75,cdf_legendre,4,cayley,630015,0.7704906671643877
0.75,cdf_legendre,4,cayley,630016,0.7223535388295506
0.75,cdf_legendre,4,cayley,630017,0.6975797238269454
0.75,cdf_legendre,4,cayley,630018,0.7909236666244391
0.75,cdf_legendre,4,cayley,630019,0.7490988319698748
0.75,cdf_legendre,4,cayley,630020,0.7220307527570059
0.75,cdf_legendre,4,cayley,630021,0.7673569589283634
0.75,cdf_legendre,4,cayley,630022,0.74613653063264
0.75,cdf_legendre,4,cayley,630023,0.748230216376278
0.75,cdf_legendre,4,cdf,630000,0.7310898430519203
0.75,cdf_legendre,4,cdf,630001,0.7221102063939081
0.75,cdf_legendre,4,cdf,630002,0.7246939588279055
0.75,cdf_legendre,4,cdf,630003,0.7030280269365509
0.75,cdf_legendre,4,cdf,630004,0.7355437596872227
0.75,cdf_legendre,4,cdf,630005,0.7656996718330566
0.75,cdf_legendre,4,cdf,630006,0.7094747952650133
0.75,cdf_legendre,4,cdf,630007,0.7130268901711755
0.75,cdf_legendre,4,cdf,630008,0.6924134095953663
0.75,cdf_legendre,4,cdf,630009,0.6995736520378323
0.75,cdf_legendre,4,cdf,630010,0.7482035241623453
0.75,cdf_legendre,4,cdf,630011,0.7038730599664688
0.75,cdf_legendre,4,cdf,630012,0.710188076288307
0.75,cdf_legendre,4,cdf,630013,0.6746212667781646
0.75,cdf_legendre,4,cdf,630014,0.6932954271545424
0.75,cdf_legendre,4,cdf,630015,0.7420481661999777
0.75,cdf_legendre,4,cdf,630016,0.7400591869642242
0.75,cdf_legendre,4,cdf,630017,0.719260424621228
0.75,cdf_legendre,4,cdf,630018,0.7116866321350396
0.75,cdf_legendre,4,cdf,630019,0.7051887126126618
0.75,cdf_legendre,4,cdf,630020,0.7089203841500411
0.75,cdf_legendre,4,cdf,630021,0.6954122692697384
0.75,cdf_legendre,4,cdf,630022,0.6921835004812916
0.75,cdf_legendre,4,cdf,630023,0.7033587457415181
0.75,cdf_rbf,1,cayley,630000,0.0007696249896851471
0.75,cdf_rbf,1,cayley,630001,0.0007917974211088256
0.75,cdf_rbf,1,cayley,630002,0.0007746104751846405
0.75,cdf_rbf,1,cayley,630003,0.0008130519283047837
0.75,cdf_rbf,1,cayley,630004,0.0007585656340109408
0.75,cdf_rbf,1,cayley,630005,0.0007548604714752634
0.75,cdf_rbf,1,cayley,630006,0.000816996964385892
0.75,cdf_rbf,1,cayley,630007,0.0007597063692263928
0.75,cdf_rbf,1,cayley,630008,0.0008234760796988844
0.75,cdf_rbf,1,cayley,630009,0.000789810052473697
0.75,cdf_rbf,1,cayley,630010,0.0007505222142431998
0.75,cdf_rbf,1,cayley,630011,0.0007964912108172973
0.75,cdf_rbf,1,cayley,630012,0.0007958625387462167
0.75,cdf_rbf,1,cayley,630013,0.0008047877067182109
0.75,cdf_rbf,1,cayley,630014,0.0007871388021212238
0.75,cdf_rbf,1,cayley,630015,0.0008181411282527671
0.75,cdf_rbf,1,cayley,630016,0.0007667684347538912
0.75,cdf_rbf,1,cayley,630017,0.0007849214502216894
0.75,cdf_rbf,1,cayley,630018,0.0008018949291018031
0.75,cdf_rbf,1,cayley,630019,0.0008096840379890283
0.75,cdf_rbf,1,cayley,630020,0.0007743143182903934
0.75,cdf_rbf,1,cayley,630021,0.0008093507311217745
0.75,cdf_rbf,1,cayley,630022,0.0007865243641261354
0.75,cdf_rbf,1,cayley,630023,0.0007913149682247324
0.75,cdf_rbf,1,cdf,630000,0.10141706907295282
0.75,cdf_rbf,1,cdf,630001,0.09485090127987564
0.75,cdf_rbf,1,cdf,630002,0.10078870760982818
0.75,cdf_rbf,1,cdf,630003,0.08987405779010291
0.75,cdf_rbf,1,cdf,630004,0.10117862948392925
0.75,cdf_rbf,1,cdf,630005,0.1110570784409943
0.75,cdf_rbf,1,cdf,630006,0.0847795470276497
0.75,cdf_rbf,1,cdf,630007,0.1026951046876451
0.75,cdf_rbf,1,cdf,630008,0.09272015082240687
0.75,cdf_rbf,1,cdf,630009,0.09871028649761918
0.75,cdf_rbf,1,cdf,630010,0.10282811733338414
0.75,cdf_rbf,1,cdf,630011,0.09066674081842706
0.75,cdf_rbf,1,cdf,630012,0.09269899367611661
0.75,cdf_rbf,1,cdf,630013,0.08641464613733925
0.75,cdf_rbf,1,cdf,630014,0.09277345408865903
0.75,cdf_rbf,1,cdf,630015,0.08834036858555984
0.75,cdf_rbf,1,cdf,630016,0.10249035019365019
0.75,cdf_rbf,1,cdf,630017,0.10459264993728977
0.75,cdf_rbf,1,cdf,630018,0.08150193032114741
0.75,cdf_rbf,1,cdf,630019,0.09432892494166524
0.75,cdf_rbf,1,cdf,630020,0.09749773068101074
0.75,cdf_rbf,1,cdf,630021,0.08897800570615927
0.75,cdf_rbf,1,cdf,630022,0.09346766646542892
0.75,cdf_rbf,1,cdf,630023,0.08930088634634091
0.75,cdf_rbf,2,cayley,630000,0.07227267584343841
0.75,cdf_rbf,2,cayley,630001,0.07332950672783045
0.75,cdf_rbf,2,cayley,630002,0.07326930577839387
0.75,cdf_rbf,2,cayley,630003,0.07487144507599791
0.75,cdf_rbf,2,cayley,630004,0.0718729797198942
0.75,cdf_rbf,2,cayley,630005,0.07152748922165253
0.75,cdf_rbf,2,cayley,630006,0.07503412804189201
0.75,cdf_rbf,2,cayley,630007,0.07065572517460396
0.75,cdf_rbf,2,cayley,630008,0.07991382928675646
