distribution,node_count,initialization,coupling_strength,seed_count,finite_seed_count,mean_tm_order,std_tm_order,mean_q05_tm_order,median_sync_residual,synchronization_success_rate
rademacher,256,global,0.7,3,3,0.05512633649037713,0.000925717495245842,0.011555510572860259,0.3879328611574524,0.0
rademacher,256,local,0.0,3,3,0.04243434464237675,0.0005449922268357261,0.010123226089873054,0.36519423426110853,0.0
rademacher,256,local,0.1,3,3,0.044476224534605556,0.0022101871113194165,0.01018264049301553,0.3678805318288954,0.0
rademacher,256,local,0.2,3,3,0.04440311986186892,0.0016637801549342919,0.010231776943683643,0.37127311702912474,0.0
rademacher,256,local,0.3,3,3,0.04898826889493956,0.002281826221341275,0.012190143098689385,0.367644994553837,0.0
rademacher,256,local,0.4,3,3,0.051618248804375655,0.00435748016833883,0.011861299741767773,0.37996980773929206,0.0
rademacher,256,local,0.45,3,3,0.05220766070034825,0.0031021915419816065,0.012565791429198836,0.38428549771204124,0.0
rademacher,256,local,0.5,3,3,0.052093148785489096,0.0016485096139485485,0.010335237688549716,0.390945746136644,0.0
rademacher,256,local,0.55,3,3,0.0527755732669992,0.001997065283956447,0.01369503503500301,0.38534847569978303,0.0
rademacher,256,local,0.6,3,3,0.05202064545849141,0.0009924753675214799,0.010208000642613126,0.38403235847421746,0.0
rademacher,256,local,0.65,3,3,0.05339830107351142,0.0028742305226616568,0.011522186465841015,0.3913105531752131,0.0
rademacher,256,local,0.7,3,3,0.053187427764191574,0.003286043401608812,0.012002518510064786,0.3949694155032013,0.0
uniform_positive,64,global,0.0,3,3,0.08873872945182527,0.004760248064638114,0.02245684014189885,0.36339722648951184,0.0
uniform_positive,64,global,0.1,3,3,0.21494872066155093,0.006622491457425382,0.027697315791848684,0.3450266313677135,0.0
uniform_positive,64,global,0.2,3,3,0.4038123590622152,0.03926812241249581,0.03638626779952325,0.30434984913266727,0.0
uniform_positive,64,global,0.3,3,3,0.5206579095821754,0.10847217126174584,0.0481285741756661,0.2332820643291722,0.0
uniform_positive,64,global,0.4,3,3,0.7706570266270173,0.0828390180200125,0.11325259717357988,0.005934575219373169,0.0
uniform_positive,64,global,0.45,3,3,0.8657431835882236,0.0896990871095229,0.2954482991864251,0.0010917706884129136,0.3333333333333333
uniform_positive,64,global,0.5,3,3,0.9771012822425765,0.03252567797004237,0.8040671237581392,1.8814274260401894e-11,0.6666666666666666
uniform_positive,64,global,0.55,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
