beta,seed,n,k,real,imag,square
1.01,18,200000,4,-0.0012795284117664042,0.005311942315242133,2.985392411697741e-05
1.01,18,1000000,4,0.0002738266210299799,0.00564458483146378,3.193631893797568e-05
1.01,18,50000,8,-0.004694784976107604,-0.014652053355097078,0.00023672367349249722
1.01,18,200000,8,0.005658292239644603,0.0031741515793237713,4.209150931774594e-05
1.01,18,1000000,8,0.0018539188191026637,0.002193423837155035,8.248123117222932e-06
1.01,19,50000,1,-0.012753994559028863,0.018561113843620882,0.0005071793243275926
1.01,19,200000,1,-0.0017254996959269518,-0.022481202243763702,0.0005083818035256502
1.01,19,1000000,1,-0.006459924301669486,-0.00819007900392665,0.00010880801607386016
1.01,19,50000,2,0.016128336803970408,0.000830635334573774,0.0002608132031213488
1.01,19,200000,2,0.0038469179992063314,0.004287519810845904,3.3181604221013744e-05
1.01,19,1000000,2,0.0010423580138665628,0.00344509258597832,1.2955173155034633e-05
1.01,19,50000,4,0.009843952562574362,0.0064830679248647745,0.0001389335717726248
1.01,19,200000,4,0.002071006244040879,0.0016583442893797222,7.039172644974645e-06
1.01,19,1000000,4,-0.0038743704902488804,-2.4787838855683475e-05,1.5011361132666483e-05
1.01,19,50000,8,0.00035962444164441593,0.0030607082967713632,9.497265016953114e-06
1.01,19,200000,8,-0.004104812105859472,0.0042207417397582825,3.4664143258148236e-05
1.01,19,1000000,8,-0.003630952391011617,-0.00034292282405001405,1.3301411329047414e-05
1.01,20,50000,1,-0.02428932130148825,0.008355288873114814,0.0006597819814401272
1.01,20,200000,1,-0.0007627050345704058,-0.00709423871364388,5.090994189592262e-05
1.01,20,1000000,1,-0.0030077882327571625,0.007827001425920056,7.030874137446704e-05
1.01,20,50000,2,0.012269336165036749,-0.009271153535657545,0.00023649089781241405
1.01,20,200000,2,-0.005963917738226138,-0.0034929886240659246,4.7769284316182335e-05
1.01,20,1000000,2,0.0016772160117085608,-0.0039797169953964045,1.8651200913378556e-05
1.01,20,50000,4,0.027336566138192842,-0.005019991761958011,0.0007724881655179178
1.01,20,200000,4,-0.0030192257253386437,-0.0017235971117459694,1.2086510984165705e-05
1.01,20,1000000,4,0.001964721252890419,0.0015396064531148406,6.230517632032158e-06
1.01,20,50000,8,0.009736174176365882,-0.011718844450639658,0.00023212440285082174
1.01,20,200000,8,-0.0031727813259760833,-0.00015090264304689897,1.0089312950141094e-05
1.01,20,1000000,8,0.0021414200889628117,0.002369804716467013,1.0201654391602796e-05
1.01,21,50000,1,0.057020634304791776,-0.03703933550497548,0.004623265111170933
1.01,21,200000,1,0.009060020104997195,-0.010852322727392887,0.00019985687288244153
1.01,21,1000000,1,-9.796118247539717e-05,0.006251888936299972,3.909571166510197e-05
1.01,21,50000,2,-0.03328776269546189,0.004502182036551712,0.0011283447883596327
1.01,21,200000,2,-0.016310865586710323,0.001263643290157916,0.00026764113055249226
1.01,21,1000000,2,0.0006517516886133673,-0.0028623481114392257,8.617816974670077e-06
1.01,21,50000,4,-0.010903881495329924,-0.005974900196670457,0.000154594064024371
1.01,21,200000,4,-0.006789793510051762,-0.001948501172983374,4.9897952730258604e-05
1.01,21,1000000,4,0.003162072959849415,-0.0029645324180417347,1.878715786103121e-05
1.01,21,50000,8,-0.004354870766162415,0.006999148774897567,6.795298296312615e-05
1.01,21,200000,8,-0.0044048019595318705,0.0020402350240002684,2.3564839255853178e-05
1.01,21,1000000,8,0.0011333581523740488,-0.0009326674020822154,2.1543691844595066e-06
1.01,22,50000,1,-0.022501737621789236,0.045673101063936,0.002592360356796358
1.01,22,200000,1,0.009647322830919961,0.031093874842827537,0.001059899890545413
1.01,22,1000000,1,0.0002626740251397416,9.796571944861485e-05,7.859492567019832e-08
1.01,22,50000,2,-0.004258592999745719,-0.042057857059363636,0.001786998954763347
1.01,22,200000,2,0.006203721524931469,-0.029873487644707077,0.0009309114248173644
1.01,22,1000000,2,0.001692016527497897,-0.004767199146532069,2.5589107632022132e-05
1.01,22,50000,4,-0.012077992174673487,-0.020828578383191226,0.0005797075724362148
1.01,22,200000,4,0.002794424332453921,-0.005250197382332044,3.537337990325679e-05
1.01,22,1000000,4,-0.00018877494738324548,-0.000903524008319615,8.519916143694908e-07
1.01,22,50000,8,-0.014570069812858437,-0.026384870263208505,0.000908448313157913
1.01,22,200000,8,0.0024890535392017884,-0.003601769820352806,1.916813335981723e-05
1.01,22,1000000,8,-0.000845556643749481,0.0002928910422841694,8.007512004391939e-07
1.01,23,50000,1,0.043803380488502894,-0.024727942473520764,0.0025302072811943083
1.01,23,200000,1,0.014779706608348639,-0.017512507913899102,0.000525127660863243
1.01,23,1000000,1,-4.186638519409746e-05,0.01101445977594658,0.00012132007695015442
1.01,23,50000,2,-0.036705890726780564,0.019906741611044686,0.0017436007756152531
1.01,23,200000,2,-0.021646706005676763,0.017518019777269033,0.0007754608978129914
1.01,23,1000000,2,-0.0029025868985496223,-0.007728350934696872,6.815241887346192e-05
1.01,23,50000,4,-0.02365295683708395,-0.012839182913087669,0.0007243069850126787
1.01,23,200000,4,-0.002100587799686187,0.009721457392761028,9.891920294345849e-05
1.01,23,1000000,4,-0.0005674067396534462,-0.00482495912800203,2.360218099509427e-05
1.01,23,50000,8,-0.000744532234610314,0.004254360250354459,1.8653909388169883e-05
1.01,23,200000,8,0.006488436543862573,0.0059639602483779,7.766863062796309e-05
1.01,23,1000000,8,0.0011342273312632606,-0.0007455922443971069,1.842379433889693e-06
1.01,24,50000,1,0.041268907867252715,-0.004619691035185943,0.0017244643018163703
1.01,24,200000,1,0.018595552485554594,-0.01156363698930027,0.0004795122726633291
1.01,24,1000000,1,0.01625019702070294,-0.003214449641665539,0.00027440158971046635
1.01,24,50000,2,-0.019694494775933154,-0.01953250699873379,0.0007693919541348429
1.01,24,200000,2,-0.014121580398089553,0.019792384809625526,0.0005911575293920023
1.01,24,1000000,2,-0.008513575857028251,0.006533636923842977,0.00011516938532597863
1.01,24,50000,4,-0.01790274636623025,-0.025745760476171702,0.0009833525099499753
1.01,24,200000,4,-0.013082083154673812,0.010410008199757638,0.0002795091703848215
1.01,24,1000000,4,-0.005815330306505202,-0.0032031132535644716,4.4078001088918256e-05
1.01,24,50000,8,-0.00243234789080927,-0.014168739406972128,0.00020666949264460917
1.01,24,200000,8,-0.004273502582784759,0.008579355209187556,9.186816013048168e-05
1.01,24,1000000,8,-0.004392303664218573,-0.0013529836272978921,2.112289617444406e-05
1.01,25,50000,1,-0.009633225065503525,0.003494849609095882,0.00010501299895284304
1.01,25,200000,1,0.006140913412394904,0.001347400702851461,3.952630619257623e-05
1.01,25,1000000,1,0.006297290570116922,-0.007350961392619261,9.36925019202624e-05
1.01,25,50000,2,0.0058268566506404695,-0.0012143640390058158,3.542693844634359e-05
1.01,25,200000,2,0.005778140841784007,-0.01081155393244521,0.0001502766100216639
1.01,25,1000000,2,-0.005131726474812621,0.00501500493910427,5.1484891151532996e-05
1.01,25,50000,4,0.009657006348261896,0.01188684403349078,0.00023455483268690588
1.01,25,200000,4,0.005331116879175179,-0.006543422047655225,7.1237179273167e-05
1.01,25,1000000,4,-0.006284853077712023,0.0029955060743018136,4.8472434849605346e-05
1.01,25,50000,8,-0.004361914642628796,0.003936159836781641,3.451965361027238e-05
1.01,25,200000,8,-0.005163893506844281,-0.003090619776169124,3.6217726750876203e-05
1.01,25,1000000,8,-0.005309985944957643,0.0019919619885364137,3.216386329942166e-05
1.01,26,50000,1,-0.006027365921039588,0.04186033441202614,0.0017886167370327695
1.01,26,200000,1,0.003325882261255506,-0.032596609164321014,0.0010736004218272308
1.01,26,1000000,1,0.00554565606984356,0.0004267302955382671,3.093639999012289e-05
1.01,26,50000,2,-0.003462409605410486,-0.017359254742467238,0.00031333200548951015
1.01,26,200000,2,-0.008091526399843433,0.009750765659827751,0.00016055023043223937
1.01,26,1000000,2,-0.0027406230442170664,0.0019037017554666526,1.1135095044260435e-05
1.01,26,50000,4,0.00894411198993418,-0.02211092009443974,0.0005688899267111833
1.01,26,200000,4,-0.0034724568742344857,-0.0027276709345772808,1.9498145470756028e-05
1.01,26,1000000,4,0.0005723915712899279,0.0014082477850804016,2.31079393506761e-06
1.01,26,50000,8,0.002146265523630427,-0.0019182773237054643,8.286243588567189e-06
1.01,26,200000,8,-0.005736532227067075,0.002035888042629463,3.705264211430077e-05
1.01,26,1000000,8,-0.0018523133493900566,-0.0003512979882339218,3.55447502086581e-06
1.01,27,50000,1,0.0004718195435513292,0.002137613691831115,4.792005977180834e-06
1.01,27,200000,1,-0.03124728347309815,-0.0013819956161299249,0.0009783026363311554
1.01,27,1000000,1,-0.007905746538122671,0.0027912981519074885,7.029217369788076e-05
1.01,27,50000,2,-0.014193732139776642,0.004656940172210009,0.0002231491238232718
1.01,27,200000,2,0.013217086891021673,-0.009122203942269001,0.0002579059906491651
1.01,27,1000000,2,-0.0017123898675281087,-0.0009956132734895006,3.923524848761413e-06
1.01,27,50000,4,-0.015948197327236423,-0.002050544128536733,0.0002585497292115474
1.01,27,200000,4,0.00045415938547928563,-0.003097785025298853,9.802532810384736e-06
1.01,27,1000000,4,-0.0012235200124873019,-0.0008670770947496376,2.248823909196399e-06
1.01,27,50000,8,-0.020930168770503153,0.005876051191539417,0.0004725999423673373
1.01,27,200000,8,-0.0026110013681584134,-0.0049275280630972544,3.109786095713608e-05
1.01,27,1000000,8,-0.0014327214796867607,0.00059870979434866,2.4111442562048356e-06
1.01,28,50000,1,-0.020179478786910333,-0.025953356935299668,0.0010807881003224312
1.01,28,200000,1,-0.022276602864581517,-0.005057215512797776,0.0005218224639291639
1.01,28,1000000,1,-0.010523539678678225,-0.003100504680021691,0.00012035801663955139
1.01,28,50000,2,-0.009975578019137675,0.01206403599017645,0.0002450531211881754
1.01,28,200000,2,0.0007579019412007652,0.001094927829606588,1.7732823045228815e-06
1.01,28,1000000,2,0.004799912845106319,0.004425279472219283,4.262226172786201e-05
1.01,28,50000,4,-0.0034645183711355275,0.010126441524964207,0.000114547705502455
1.01,28,200000,4,0.008443151303898012,0.003377649728943688,8.269532163194806e-05
1.01,28,1000000,4,0.00685035884997249,0.003994510226337764,6.288352832171339e-05
1.01,28,50000,8,0.008792338068991904,0.015556152330349435,0.0003192990840444805
1.01,28,200000,8,0.007380709155620808,0.010635352527975702,0.00016758559103418396
1.01,28,1000000,8,0.0028216629059266756,0.0016443854555775724,1.0665785081197631e-05
1.01,29,50000,1,0.07171381479891106,-0.01043285553020895,0.005251715707526727
1.01,29,200000,1,0.02365705137982106,-0.0004044695571777959,0.0005598196756101771
1.01,29,1000000,1,-0.002214929977202988,0.001015697435410324,5.937556084211537e-06
1.01,29,50000,2,-0.05636822117897695,-0.0018269618644982382,0.003180714148536396
1.01,29,200000,2,-0.01945009230451491,-0.0058952969173814325,0.000413060616398237
1.01,29,1000000,2,0.0012590175861787107,-0.00013760457410322266,1.6040603011213962e-06
1.01,29,50000,4,-0.03572205501624262,0.011846108017030257,0.001416395489734613
1.01,29,200000,4,-0.011143158056081166,-0.006870570937523919,0.0001713747164703549
1.01,29,1000000,4,0.0019764193739869153,0.0024630278572121433,9.972739767273872e-06
1.01,29,50000,8,-0.011486434953826539,0.007882805282929223,0.00019407680707706496
1.01,29,200000,8,-0.00665546777132897,-0.0032106303087997157,5.4603398234981963e-05
1.01,29,1000000,8,0.00231439629867768,0.0004653117441920652,5.572945246616008e-06
1.01,30,50000,1,-0.02685342345080502,0.00693893464531976,0.000769255165040264
1.01,30,200000,1,-0.025000707803175724,-0.0012454002341295792,0.0006265864124029417
1.01,30,1000000,1,-0.007820298025767652,-0.010642568200467599,0.00017442131911342957
1.01,30,50000,2,0.020621124101085117,-0.03054545277796287,0.0013582554446031133
1.01,30,200000,2,-0.0008773429823340246,-0.010080007633463698,0.00010237628459933718
1.01,30,1000000,2,0.00021189358498690218,0.004578179204585892,2.100462372066132e-05
1.01,30,50000,4,0.013575650981124591,-0.027658548947442747,0.0009492936294393953
1.01,30,200000,4,0.006637409982680094,-0.009961644833441629,0.00014328957906581565
1.01,30,1000000,4,0.00010556379259679529,-0.00021005419366015683,5.526647858163788e-08
1.01,30,50000,8,0.0046682328757309466,-0.01559855790265098,0.00026510740682441063
1.01,30,200000,8,0.0022914943570839265,-0.006860172401137141,5.2312911761871206e-05
1.01,30,1000000,8,0.002096916325346697,-0.0009193596016576026,5.2422801526655195e-06
1.01,31,50000,1,0.010091055370850298,0.016262983045980183,0.00036631401605140556
1.01,31,200000,1,-0.002119307457810656,0.001997371001848482,8.480955019757073e-06
1.01,31,1000000,1,-0.011546826825912923,-0.007516623080580761,0.00018982883228314172
1.01,31,50000,2,-0.023056901341522038,0.02109877423329586,0.00097677897362027
1.01,31,200000,2,0.0007738662697597086,0.002123901844748019,5.109828049595845e-06
1.01,31,1000000,2,0.003834344504148462,0.003453450806910667,2.6628520252245452e-05
1.01,31,50000,4,-0.050526975812556434,0.03225234218335952,0.003593188861075174
1.01,31,200000,4,-0.008841036680794232,0.00995074144959442,0.00017718118498782554
1.01,31,1000000,4,0.00045286726201974154,0.0013936337919947166,2.147303903198831e-06
1.01,31,50000,8,-0.020251596535337656,0.014788864279293221,0.0006288376689014551
1.01,31,200000,8,0.002537901032800312,0.0007895106518462835,7.064268721667634e-06
1.01,31,1000000,8,0.0033928718145589724,0.00017783388951603563,1.1543204042289095e-05
1.01,32,50000,1,-0.015534763618832275,-0.018164860621479432,0.000571291042090769
1.01,32,200000,1,-0.034629739163848886,-0.020457472463661645,0.001617727014157684
1.01,32,1000000,1,-0.006981819203657563,0.006524327076110531,9.131264318863054e-05
1.01,32,50000,2,0.02099697544353174,0.01960065318149158,0.000825058582917391
1.01,32,200000,2,0.012908856412378083,0.00521180180557302,0.00019380145193596894
1.01,32,1000000,2,-3.408245725558025e-05,-0.0029145724971692344,8.495894455147887e-06
1.01,32,50000,4,0.00279518482701438,0.0024077971736944565,1.3610545446822425e-05
1.01,32,200000,4,0.0013781905032512981,0.002649530793376135,8.919422488300438e-06
1.01,32,1000000,4,0.0003674334522603983,-0.0009142486160113712,9.708578737187022e-07
1.01,32,50000,8,-0.008021680846294399,-0.00040353517384588404,6.451020423633724e-05
1.01,32,200000,8,0.0010935474404253195,0.005664637598305965,3.3283965124602334e-05
1.01,32,1000000,8,0.00352833018527213,0.0009740195524472528,1.3397827984852009e-05
1.01,33,50000,1,0.012548322874828958,0.010141875023527086,0.0002603180359637983
1.01,33,200000,1,0.0164520438436479,-0.011917151848087544,0.0004126882548036891
1.01,33,1000000,1,0.0035981611755173597,-0.005749548726531681,4.6004074403762545e-05
1.01,33,50000,2,-0.006202605366275722,-0.01979532451044032,0.0004303271858033918
1.01,33,200000,2,-0.007219855562254027,-0.00978749124416049,0.0001479212991943287
1.01,33,1000000,2,0.0009940911819184754,-0.002441372545709647,6.948517184912875e-06
1.01,33,50000,4,0.015158203201697926,-0.009741089842498564,0.000324659955623594
1.01,33,200000,4,0.0029900084938460506,0.007455195107491914,6.452008488404291e-05
1.01,33,1000000,4,0.003933620704658912,0.003469320263329437,2.750955493766951e-05
1.01,33,50000,8,0.015758193804377242,-0.007001334762376351,0.0002973393604311729
1.01,33,200000,8,0.006812986000442783,-0.003719549139224362,6.025182404133405e-05
1.01,33,1000000,8,0.0005888929766636775,0.00022193712567357285,3.960510257160538e-07
1.01,34,50000,1,0.05573541193531404,0.04350368123264005,0.004999006424390304
1.01,34,200000,1,0.03108148531045223,-0.003820155294522809,0.0009806523155781281
1.01,34,1000000,1,-0.008684822875581422,0.01191277113965052,0.00021734026460591265
1.01,34,50000,2,-0.0007653210808743015,0.0020260397631647205,4.690553478755166e-06
1.01,34,200000,2,-0.007341658772111022,0.0056435967552616075,8.575013786211406e-05
1.01,34,1000000,2,0.004064784723584408,-0.006756561497865885,6.217359812352887e-05
1.01,34,50000,4,0.0030074521085485524,-0.005902932227458991,4.38893770671871e-05
1.01,34,200000,4,-0.00687024265064287,0.003569808990879067,5.994377031007339e-05
1.01,34,1000000,4,0.005524812997685643,-0.0028508405318495166,3.8650850397432266e-05
1.01,34,50000,8,0.006653339268826802,-0.007309753393204587,9.769941809557873e-05
1.01,34,200000,8,0.003081009659316677,-0.003928818933452371,2.492823873265649e-05
1.01,34,1000000,8,0.0028978386189899273,-0.003524810668354918,2.082175890945809e-05
1.01,35,50000,1,-0.013298962114492057,0.0018109970480081593,0.0001801421036305893
1.01,35,200000,1,-0.022824520123863715,-0.00857405709156841,0.0005944731738941342
1.01,35,1000000,1,-0.003835600006689257,-0.0032105468567742105,2.5019438530857395e-05
1.01,35,50000,2,-0.01832147203499386,-0.0007370292973834825,0.0003362195497142637
1.01,35,200000,2,0.018620889063398375,0.0037034845992141197,0.0003604533076880054
1.01,35,1000000,2,0.0047788469409181895,0.003205097817062502,3.311003010166195e-05
1.01,35,50000,4,-0.006165043569909708,-0.0020387464221368885,4.2164249192661004e-05
1.01,35,200000,4,0.017105230910431386,0.0045565698838776515,0.00031335125360583806
