beta,seed,n,k,lag,real,imag
2.0,31,1000000,4,1024,-0.0003199784900787721,-0.0006298867240331257
2.0,31,1000000,4,4096,-0.0009846621407842632,-0.0001711832578242476
2.0,32,50000,1,1,0.1718356952873495,-0.0022971505908740766
2.0,32,50000,1,64,0.0029832738428566354,-0.0018465068768040765
2.0,32,50000,1,1024,0.004526363758745674,-0.00026648396488778456
2.0,32,50000,1,4096,-0.0023021537671607437,-0.003611973376580743
2.0,32,200000,1,1,0.1663998899663635,-4.654771867520317e-05
2.0,32,200000,1,64,0.0023063392486469526,-0.0029684450472133336
2.0,32,200000,1,1024,0.004900989444864963,0.001635572382724496
2.0,32,200000,1,4096,-0.004173259918777007,-0.0026728954976241175
2.0,32,1000000,1,1,0.16546075195543863,0.0007029882807881082
2.0,32,1000000,1,64,-0.0007773230137497789,-0.0020210866441173958
2.0,32,1000000,1,1024,-0.00043089910065782956,-0.0001885626508041579
2.0,32,1000000,1,4096,-0.0024981147310987346,-0.00030870382377715143
2.0,32,50000,4,1,0.0008503428018935663,0.006293666088251545
2.0,32,50000,4,64,-0.00127414959604142,0.0032343707418287563
2.0,32,50000,4,1024,0.0008949690296010182,-0.0005086251080143744
2.0,32,50000,4,4096,0.004362757675247831,-0.0011076450880026295
2.0,32,200000,4,1,-0.00022515730944836458,0.0019029828972801656
2.0,32,200000,4,64,-0.00040678790339798596,-0.0002317545803932068
2.0,32,200000,4,1024,-0.0016647021837625942,-0.0038704008599073697
2.0,32,200000,4,4096,0.0005057299629903413,-0.0010089071919471642
2.0,32,1000000,4,1,4.335821309726289e-05,0.0010192032510693324
2.0,32,1000000,4,64,0.0013291837170723963,0.000507711878675214
2.0,32,1000000,4,1024,-0.0008486892321492794,-0.0017009967713202592
2.0,32,1000000,4,4096,-0.0015158845720932854,-0.0006689463170557777
2.0,33,50000,1,1,0.16691591669020417,0.0011983648602119294
2.0,33,50000,1,64,0.005094565699094616,-0.00135109696438277
2.0,33,50000,1,1024,0.00266374689172251,0.00015803574070897528
2.0,33,50000,1,4096,-0.005101904304487096,0.004001708268767813
2.0,33,200000,1,1,0.1659927000080303,-0.0001887205313186412
2.0,33,200000,1,64,0.0020900658651739146,-0.0004890073479955708
2.0,33,200000,1,1024,-0.00038698797402468484,-0.0018704598269331841
2.0,33,200000,1,4096,-0.0019713518950449246,-0.0021928933024736976
2.0,33,1000000,1,1,0.16589557323483742,0.0004272312203380701
2.0,33,1000000,1,64,0.0015494911583065567,-0.0009324782432419687
2.0,33,1000000,1,1024,-1.8905460083120764e-05,9.801622134652507e-05
2.0,33,1000000,1,4096,-8.020184030359609e-05,-0.0011121578629303731
2.0,33,50000,4,1,0.006540649719909106,0.0007293428736047223
2.0,33,50000,4,64,-0.003794481231461199,-0.0013728498767293742
2.0,33,50000,4,1024,0.0010630741368901158,-0.0024673166246888855
2.0,33,50000,4,4096,-0.0016160297271827998,-0.0031071922879149015
2.0,33,200000,4,1,0.004851242622144789,-0.0006962079491298744
2.0,33,200000,4,64,0.001627139103607705,0.0007023626590305845
2.0,33,200000,4,1024,-0.0005444671178317334,-0.0030984308844941204
2.0,33,200000,4,4096,-0.0003701483330385893,0.0012241627227141032
2.0,33,1000000,4,1,0.0015288998365038055,-0.00046547610382829203
2.0,33,1000000,4,64,0.000916038450166511,0.0005483208393835914
2.0,33,1000000,4,1024,0.0007832594381253999,-0.0014787657096921505
2.0,33,1000000,4,4096,0.00034392551943943924,0.000906637284135475
2.0,34,50000,1,1,0.16862224057944053,0.0005322750795911786
2.0,34,50000,1,64,-0.000548291907396116,-0.0009723357588138502
2.0,34,50000,1,1024,-0.005759277404607748,0.002173004781951253
2.0,34,50000,1,4096,0.003627477698213604,0.004210224506417187
2.0,34,200000,1,1,0.16850120129895066,-0.00014041301285669654
2.0,34,200000,1,64,-0.0015033100424170105,-0.00129632812745104
2.0,34,200000,1,1024,0.0010161493877579822,0.000453692221164111
2.0,34,200000,1,4096,-0.00172324830954619,0.000523528996331764
2.0,34,1000000,1,1,0.1674159537075301,-0.0003130933729628882
2.0,34,1000000,1,64,-9.470223387241791e-05,0.00015288218048654448
2.0,34,1000000,1,1024,0.0006692572957617363,-1.3782009512460307e-05
2.0,34,1000000,1,4096,0.0006686906743570826,0.00010612070056991964
2.0,34,50000,4,1,-0.0002145433885556566,-0.002359593468915342
2.0,34,50000,4,64,0.0009380038912949949,-0.003906252639955845
2.0,34,50000,4,1024,-0.001961740941037962,-0.004311432858064745
2.0,34,50000,4,4096,0.002752286063504341,0.0020697219465693312
2.0,34,200000,4,1,0.00041338671853993595,-0.002927938974291892
2.0,34,200000,4,64,0.0014789471592472553,0.0001475350118043555
2.0,34,200000,4,1024,-0.0010490181782698074,-0.0006923906506047057
2.0,34,200000,4,4096,0.0023895700311245397,0.000977070196347833
2.0,34,1000000,4,1,0.0013018354764097238,-7.643504411820529e-05
2.0,34,1000000,4,64,0.0002806822995634757,0.0013239726402971845
2.0,34,1000000,4,1024,-0.00010522998397333982,0.0014417176785721574
2.0,34,1000000,4,4096,-0.0004460486282824055,-8.865526681474986e-05
2.0,35,50000,1,1,0.16439171350691284,0.0009673155109371265
2.0,35,50000,1,64,-0.000195619157011067,-0.003014294706620052
2.0,35,50000,1,1024,-0.004015485346761711,-0.006405348355908165
2.0,35,50000,1,4096,-0.0020324737515921157,0.004163798478186399
2.0,35,200000,1,1,0.16761314010224343,-0.0003281625551217437
2.0,35,200000,1,64,-0.00010561430935655992,-0.002183811664325588
2.0,35,200000,1,1024,0.00025520500030704773,-0.0021495472714407483
2.0,35,200000,1,4096,-0.00042106595973366557,0.0004455208969481937
2.0,35,1000000,1,1,0.166251758767728,-0.001166514636058782
2.0,35,1000000,1,64,0.0008652945784141666,2.892837279391664e-05
2.0,35,1000000,1,1024,0.0006480026704297765,-0.0005920316366135892
2.0,35,1000000,1,4096,-0.0008954914201937292,-0.00030941541522050946
2.0,35,50000,4,1,-0.0015695433582328952,-0.006429200111333779
2.0,35,50000,4,64,-0.0033679814295174346,0.0004946072537589714
2.0,35,50000,4,1024,-0.003385815548613171,-0.0031586491508281416
2.0,35,50000,4,4096,0.000578598856854122,0.0003884280966736824
2.0,35,200000,4,1,3.876888650238288e-05,-0.0023820089429088457
2.0,35,200000,4,64,-0.001533864996340159,0.0023219423470818294
2.0,35,200000,4,1024,-0.00048032118944590376,-0.000382053647826454
2.0,35,200000,4,4096,0.0010613678882094673,-0.0008232711622369619
2.0,35,1000000,4,1,0.0011786270752523079,-0.00034132441141136765
2.0,35,1000000,4,64,-0.001262716508399877,0.00017243183886471664
2.0,35,1000000,4,1024,-3.0301735031279183e-05,-0.00019080959887228586
2.0,35,1000000,4,4096,-0.000136494456876836,0.0008453492704911413
2.0,36,50000,1,1,0.1612518624789383,0.0036902333672681024
2.0,36,50000,1,64,-0.0014000430143326146,0.0003981495373101299
2.0,36,50000,1,1024,0.0022564928265758903,-0.0004137124380695276
2.0,36,50000,1,4096,0.0026583566577420958,-0.004228456628079609
2.0,36,200000,1,1,0.16720230339499972,0.0021398961766346375
2.0,36,200000,1,64,0.0012156684975010844,0.00016083246041223033
2.0,36,200000,1,1024,0.00043902700987436547,0.0007254708841586395
2.0,36,200000,1,4096,-0.0002977522721105505,-0.0008481649492745617
2.0,36,1000000,1,1,0.16632471885616698,-0.00026770456189875735
2.0,36,1000000,1,64,0.0003839084077443092,0.0010732855534821952
2.0,36,1000000,1,1024,0.0006046922707776667,7.784454004073617e-05
2.0,36,1000000,1,4096,-0.00042646862973957846,-0.00016377726814831002
2.0,36,50000,4,1,-0.0014177334225615333,0.005176670594371999
2.0,36,50000,4,64,0.002446006396337877,0.00038988330392080686
2.0,36,50000,4,1024,0.0015432083870748705,-0.0024247788731196693
2.0,36,50000,4,4096,0.0037416126744759188,0.001053584748633296
2.0,36,200000,4,1,0.002191371308189192,0.0013676562853962052
2.0,36,200000,4,64,0.003062390992209515,-0.0011163704301107745
2.0,36,200000,4,1024,-0.001407480616317838,-0.002747406778192974
2.0,36,200000,4,4096,0.0005592370622329786,-0.0004625276728175726
2.0,36,1000000,4,1,0.000731874809538346,-0.0011988154040258202
2.0,36,1000000,4,64,-0.0010504938939440204,-9.849096861259589e-05
2.0,36,1000000,4,1024,0.00014857083854472966,-0.0014163695439466286
2.0,36,1000000,4,4096,0.0005496127624826407,0.00020507802724602738
2.0,37,50000,1,1,0.16728230124969465,0.001876309115937247
2.0,37,50000,1,64,-0.0006214272342533299,-0.0011828136002931023
2.0,37,50000,1,1024,0.00556778711220307,0.0002098442603884816
2.0,37,50000,1,4096,0.0017941050214298386,0.002187138979905227
2.0,37,200000,1,1,0.16756065313744276,-0.0001977293760174212
2.0,37,200000,1,64,0.00047739956563453383,-0.00045930695387854596
2.0,37,200000,1,1024,0.0009729438453169086,-0.0009895552329523326
2.0,37,200000,1,4096,0.0008144571908066563,4.975180745573424e-05
2.0,37,1000000,1,1,0.16701955459703235,-0.0011894838759718925
2.0,37,1000000,1,64,-0.00010993290877424294,0.0003712743111369545
2.0,37,1000000,1,1024,3.870244172924647e-05,-0.00016284268841989407
2.0,37,1000000,1,4096,-0.000309253225338261,-0.0002817462400439191
2.0,37,50000,4,1,-0.0020809293868917513,0.0018218627456256986
2.0,37,50000,4,64,-0.00020574873008395042,0.0002031919976641093
2.0,37,50000,4,1024,0.0042443581361473305,-0.004330937347100902
2.0,37,50000,4,4096,0.0037637489444360133,0.000987257304028908
2.0,37,200000,4,1,-0.0010060815229809158,0.00173659810172819
2.0,37,200000,4,64,-0.0006009162046976465,-0.0007169811216624722
2.0,37,200000,4,1024,-0.0003887496864578292,-0.0008822141920941145
2.0,37,200000,4,4096,-0.0001038875353492914,0.0013695434416956841
2.0,37,1000000,4,1,0.0014095251324975386,6.704606010496606e-05
2.0,37,1000000,4,64,0.0010113965324733307,0.0007747181494205599
2.0,37,1000000,4,1024,-0.0005420983389074256,-0.0004123392307345653
2.0,37,1000000,4,4096,3.820744086093664e-05,-0.0010265137450305812
2.0,38,50000,1,1,0.16568631706886966,0.003967166120951218
2.0,38,50000,1,64,-0.0005057949770158218,-0.0031757580176594957
2.0,38,50000,1,1024,0.002354961396609662,0.0018690602757926
2.0,38,50000,1,4096,0.00033745079587566094,0.0070496955726339254
2.0,38,200000,1,1,0.1665891060238111,0.00436601183705446
2.0,38,200000,1,64,-0.0013026253722636433,-0.0012992596948659507
2.0,38,200000,1,1024,0.002355122055479199,0.003197337039027689
2.0,38,200000,1,4096,-0.002841853064338723,0.0030283171553466656
2.0,38,1000000,1,1,0.16687409732721142,0.0015567082235442744
2.0,38,1000000,1,64,-0.0011941716681015727,-0.0007790106912958847
2.0,38,1000000,1,1024,0.0007855871460282063,-0.0004988854438466471
2.0,38,1000000,1,4096,-0.00029578085575991767,0.00046828218679614175
2.0,38,50000,4,1,-0.00046014097946685706,0.0019926575794866836
2.0,38,50000,4,64,-0.0024776077761549044,0.0019185303539731974
2.0,38,50000,4,1024,-0.0015437447261592604,0.003335456219019052
2.0,38,50000,4,4096,0.0003651156919930484,-0.0019242199980955632
2.0,38,200000,4,1,6.92171084721288e-05,0.002341015007818977
2.0,38,200000,4,64,-0.001190327526500092,-0.001438259316737603
2.0,38,200000,4,1024,-0.00014524633773553734,0.0011064330745548566
2.0,38,200000,4,4096,-0.0013881140735083784,-0.0002021798894107983
2.0,38,1000000,4,1,0.0011974733517678361,0.00073263047497239
2.0,38,1000000,4,64,-0.001375516153374532,0.0009000327774101933
2.0,38,1000000,4,1024,-0.0002890928347909334,0.0009912924239112585
2.0,38,1000000,4,4096,-0.00019796118023637774,-0.0004655729921389174
2.0,39,50000,1,1,0.16195755244182722,-0.0003104725003915024
2.0,39,50000,1,64,0.00209562867220049,0.0010163340866839105
2.0,39,50000,1,1024,0.0034762616524371135,0.005209266856406131
2.0,39,50000,1,4096,0.0020893548627272116,-7.933634787917704e-05
2.0,39,200000,1,1,0.16487146217892212,-0.0009396305517821639
2.0,39,200000,1,64,7.051685467280364e-05,-0.00034111377655193196
2.0,39,200000,1,1024,0.0008241368043819823,0.0015321326634672133
2.0,39,200000,1,4096,0.0004309845000552012,0.001670569727222213
2.0,39,1000000,1,1,0.16497919743076556,-0.0017627887886333576
2.0,39,1000000,1,64,0.0003760446506209627,2.4154217395215554e-05
2.0,39,1000000,1,1024,0.0008500304940505636,0.0004436329715442098
2.0,39,1000000,1,4096,-0.0017923796849516453,8.92092621503021e-05
2.0,39,50000,4,1,-0.0007893149429623924,-0.0019856611507375497
2.0,39,50000,4,64,0.005730409153576719,0.004287489313611218
2.0,39,50000,4,1024,-0.003118653387532225,0.00252382438223948
2.0,39,50000,4,4096,-0.0020104126155520126,0.0023017828039754956
2.0,39,200000,4,1,-3.979449899329149e-05,-0.002225912298878301
2.0,39,200000,4,64,-0.0003470320972285932,0.0018124615146238626
2.0,39,200000,4,1024,-0.0007938348840838779,0.0008590062644799317
2.0,39,200000,4,4096,-0.0007219160187214372,0.0006417211388581288
2.0,39,1000000,4,1,-0.0002822841403583569,-0.0004891875349761845
2.0,39,1000000,4,64,-0.0006725798874853028,0.00032501724657579253
2.0,39,1000000,4,1024,0.00030881962831929514,-0.00047651865739263506
2.0,39,1000000,4,4096,0.0002220402620251148,0.00033012449649929616
2.0,40,50000,1,1,0.16572550840389755,-0.00026700665125663225
2.0,40,50000,1,64,-0.0025469819061884886,0.0002622432836136169
2.0,40,50000,1,1024,0.0008392688299482651,0.0021896025650223433
2.0,40,50000,1,4096,-0.004010529314828471,-0.001984223189509211
2.0,40,200000,1,1,0.16857821930064135,-0.0017386847795666084
2.0,40,200000,1,64,-0.0008009101820304586,0.0020392970448445966
2.0,40,200000,1,1024,0.0009600108593556455,0.0021298088064296227
2.0,40,200000,1,4096,-0.0005299034095746342,-0.00016726245395333036
2.0,40,1000000,1,1,0.167175973796289,-0.0006166128832518867
2.0,40,1000000,1,64,-0.0010229613896369151,0.0009129809807802451
2.0,40,1000000,1,1024,0.0005856523408003195,-0.00014000707860939025
2.0,40,1000000,1,4096,0.0003237424174845936,0.0005410735672104917
2.0,40,50000,4,1,-0.0022049934683895183,2.1803277522076796e-05
2.0,40,50000,4,64,7.189171083745078e-05,-0.0038679809031945496
2.0,40,50000,4,1024,-0.005440154241467642,-0.003330274770799174
2.0,40,50000,4,4096,-0.003532976557781683,0.003073780892058442
2.0,40,200000,4,1,0.0004899039778593296,-0.0008216903310666078
2.0,40,200000,4,64,-0.00023293811118909425,-0.00019887881999691487
2.0,40,200000,4,1024,-0.002627119482458506,-0.0037199266229678684
2.0,40,200000,4,4096,-0.0004313823030868765,0.002257248611587719
2.0,40,1000000,4,1,0.000874684825549432,2.843216849206373e-05
2.0,40,1000000,4,64,-0.0010521332005467095,0.00023268347087831642
2.0,40,1000000,4,1024,0.0006931692301533913,-0.001243458413017964
2.0,40,1000000,4,4096,-0.0006564855962248158,0.00013727307071526612
2.0,41,50000,1,1,0.1652179890533541,0.0009296301445836876
2.0,41,50000,1,64,0.0013874944815585766,-0.00032734893105723243
2.0,41,50000,1,1024,0.006561493074615168,0.0006021574376251213
2.0,41,50000,1,4096,0.0009421863693364032,-0.0013373357732353096
2.0,41,200000,1,1,0.16631643512973068,-5.851316526166274e-05
2.0,41,200000,1,64,0.0019099186792626251,0.0017398091874289761
2.0,41,200000,1,1024,3.814534030521682e-05,-0.002808771220423246
2.0,41,200000,1,4096,-0.0015194709857114218,-0.001960233585692122
2.0,41,1000000,1,1,0.16661973206685426,0.0004626458410453771
2.0,41,1000000,1,64,8.854947455842948e-05,0.0006896745246408384
2.0,41,1000000,1,1024,0.00027710875512099034,-0.0018686789308915968
2.0,41,1000000,1,4096,0.0005327533123215891,-0.0005656970180236036
2.0,41,50000,4,1,-0.0020011337233529058,-0.003774698232315276
2.0,41,50000,4,64,-0.0005911821801093599,0.003499622927736379
2.0,41,50000,4,1024,-0.0021048581265428797,-0.0005717135033807988
2.0,41,50000,4,4096,-0.005672424227385183,-0.0012918053521277857
2.0,41,200000,4,1,0.0013287032253357384,-0.0008580626783901666
2.0,41,200000,4,64,0.001895750672388633,-0.0017048004607455453
2.0,41,200000,4,1024,-0.0005605466188163907,-0.003184537287100528
2.0,41,200000,4,4096,-0.004108840223358191,-0.0006997115188856436
2.0,41,1000000,4,1,0.0010766250121566148,-0.0005366950571329361
2.0,41,1000000,4,64,0.0023741587986727763,-0.0012840510795816117
2.0,41,1000000,4,1024,1.494605434976774e-05,5.751650438076032e-05
2.0,41,1000000,4,4096,-0.0013085931388366501,7.605485369445134e-05
2.0,42,50000,1,1,0.17022142033544915,0.0013492231930992882
2.0,42,50000,1,64,0.0013382214680935224,-0.0006710584492949951
2.0,42,50000,1,1024,0.0024457183795774137,-0.004898306136164385
2.0,42,50000,1,4096,-7.369343635973119e-05,-0.002474355496670476
2.0,42,200000,1,1,0.16945802721175632,0.0019075084542246711
2.0,42,200000,1,64,0.002652595094289272,0.0015176415686284927
2.0,42,200000,1,1024,0.0007446392643881486,-1.7940241038364386e-05
2.0,42,200000,1,4096,-0.000627729741753069,-0.0016056555135145908
2.0,42,1000000,1,1,0.16677781354462387,0.00011468782310003092
2.0,42,1000000,1,64,0.00032267806115354047,-0.0002992740516752262
2.0,42,1000000,1,1024,0.001386946612211544,-0.00017346147583310295
2.0,42,1000000,1,4096,-0.0004151631322266856,0.0003170480845397671
2.0,42,50000,4,1,0.0009501170640849428,-0.007187221355339186
2.0,42,50000,4,64,-0.006052556942876694,0.0007073469041310843
2.0,42,50000,4,1024,0.003444018132535837,0.0031366269886123534
2.0,42,50000,4,4096,-0.0015774512273015568,0.001552624347282999
2.0,42,200000,4,1,0.0013277799557836227,-0.0024236705405187103
2.0,42,200000,4,64,0.00018763440838880788,0.002783655197842536
2.0,42,200000,4,1024,0.001722364454841741,-0.0006874426860978877
2.0,42,200000,4,4096,-0.0012468746859562241,-0.0021273155165734223
2.0,42,1000000,4,1,0.00029246898473087745,-0.0006349728693551148
2.0,42,1000000,4,64,-0.0012557044105322977,0.0008445266313671157
2.0,42,1000000,4,1024,0.0007428828225242963,0.00039735710183734545
2.0,42,1000000,4,4096,-0.0007535240929689988,0.00012857254940640736
2.0,43,50000,1,1,0.16384175009769938,0.003126355162574738
2.0,43,50000,1,64,-0.0006429852180723886,0.005943016447340404
2.0,43,50000,1,1024,-0.0008515749159213714,0.0032390625777183944
2.0,43,50000,1,4096,0.0009940637654378337,-0.0046469327035586865
2.0,43,200000,1,1,0.16503158457365757,0.0025434704416513504
2.0,43,200000,1,64,0.0022248951783986363,-0.0006448534182417437
2.0,43,200000,1,1024,0.0004047571020988443,0.00043801791243311004
2.0,43,200000,1,4096,0.0009364064255676222,0.0008827206021089811
2.0,43,1000000,1,1,0.1674183838003863,-0.000167785021599253
2.0,43,1000000,1,64,0.0005240382549934351,-0.0010031317824234784
2.0,43,1000000,1,1024,-0.00023497708675642652,-0.0004841830267107807
2.0,43,1000000,1,4096,-0.0007319260361532457,-0.0009549848604400256
2.0,43,50000,4,1,0.005100563641128247,-0.001272463880723483
2.0,43,50000,4,64,0.0035771943969853614,-0.00432896677716128
2.0,43,50000,4,1024,0.00867638910020275,0.001744994290415088
2.0,43,50000,4,4096,0.005500475402056417,0.001259289164485827
2.0,43,200000,4,1,0.001105960558181109,-0.0017466457430918266
2.0,43,200000,4,64,-0.00019506285772141093,-0.002635458387280272
