replicate,fourier_minus_tm_rmse
1122,0.0008789368371963618
1123,0.0012833161381816764
1124,0.0014478994176098552
1125,0.0012796498500984
1126,0.0011854009853250707
1127,0.0015159316472477791
1128,0.0010264873585526697
1129,0.001311744543274498
1130,0.0011203951758545713
1131,0.0011617390256045586
1132,0.0015882498337113692
1133,0.0010893796045527188
1134,0.0011929936112312178
1135,0.0011066180754892756
1136,0.0012366868334007508
1137,0.0011562637349091462
1138,0.0013498828600205647
1139,0.001279272839560216
1140,0.0013335251714143297
1141,0.0013258680994756393
1142,0.001193025173867692
1143,0.0011349800472373096
1144,0.001181766665695226
1145,0.0014824183776824134
1146,0.0013986206161979643
1147,0.0012080272658696427
1148,0.0012020523692573713
1149,0.0012120339608706495
1150,0.0010785706148025154
1151,0.001142864698982952
1152,0.0009176806279254353
1153,0.0014630581492519222
1154,0.001367085224784894
1155,0.001281404690894171
1156,0.0011386567343455464
1157,0.0013001630366588194
1158,0.0015537203851932078
1159,0.0013883211179105891
1160,0.0012604304800101734
