stage,group,beta,gamma0,condition,seed,dtype,t,theoretical_scale,status,n,median,estimated_scale,ks,tail10,tail100,absolute_error,floored_error
B,wide,0.5,1.0,1,4,float64,2048,0.0,記述的評価,4096,0.0,0.0,,0.0,0.0,0.0,0.0
B,wide,0.5,1.0,1,4,float64,4096,0.0,記述的評価,4096,0.0,0.0,,0.0,0.0,0.0,0.0
B,wide,0.5,10.0,2,0,float64,0,10.0,記述的評価,4096,-0.016829181548418316,9.48899729444597,0.01560121191134789,0.064697265625,0.00537109375,0.5110027055540307,0.051100270555403074
B,wide,0.5,10.0,2,0,float64,1,0.9999092042625951,記述的評価,4096,0.012805400832035685,0.9632091835290807,0.01170674912472125,0.055419921875,0.006591796875,0.036700020733514416,0.036703353241537215
B,wide,0.5,10.0,2,0,float64,2,0.46208145346007695,記述的評価,4096,0.004809611638415572,0.44730654842139145,0.01128915686850368,0.064208984375,0.007568359375,0.014774905038685504,0.03197467660311978
B,wide,0.5,10.0,2,0,float64,4,0.11302285825604029,記述的評価,4096,0.0022112776631198327,0.10740515956304647,0.014490041642290064,0.06005859375,0.00634765625,0.005617698692993819,0.049704093310643134
B,wide,0.5,10.0,2,0,float64,8,0.00705396018653731,記述的評価,4096,0.00010004401764848781,0.006707372989251284,0.011962997231575123,0.0595703125,0.00634765625,0.0003465871972860258,0.049133704773029155
B,wide,0.5,10.0,2,0,float64,16,2.755437964119039e-05,記述的評価,4096,3.9079694437423044e-07,2.620080680114841e-05,0.01196170457636403,0.0595703125,0.006591796875,1.3535728400419779e-06,0.049123691321235695
B,wide,0.5,10.0,2,0,float64,32,4.204464666574996e-10,記述的評価,4096,5.9630881404760286e-12,3.9979258427655493e-10,0.011961704556639474,0.0595703125,0.006591796875,2.0653882380944673e-11,0.04912369116843966
B,wide,0.5,10.0,2,0,float64,64,9.789282145386087e-20,記述的評価,4096,1.3883896499117903e-21,9.30839647251542e-20,0.011961704556639474,0.0595703125,0.006591796875,4.8088567287066656e-21,4.8088567287066655e-09
B,wide,0.5,10.0,2,0,float64,128,5.3067804845505775e-39,記述的評価,4096,7.52647537345376e-41,5.0460918389288123e-39,0.011961704556639474,0.0595703125,0.006591796875,2.6068864562176514e-40,2.6068864562176514e-28
B,wide,0.5,10.0,2,0,float64,256,1.5595226201607914e-77,記述的評価,4096,2.2118323207744903e-79,1.4829131125978168e-77,0.011961704556639474,0.0595703125,0.006591796875,7.660950756297454e-79,7.660950756297454e-67
B,wide,0.5,10.0,2,0,float64,512,1.3468300213191124e-154,記述的評価,4096,1.9101756737814222e-156,1.2806687592954493e-154,0.011961704556639474,0.0595703125,0.006591796875,6.616126202366308e-156,6.616126202366308e-144
B,wide,0.5,10.0,2,0,float64,1024,1.0045117206007577e-308,記述的評価,4096,1.4246741031512e-310,9.55166397062888e-309,0.011961704556639363,0.0595703125,0.006591796875,4.93453235378697e-310,4.93453235378697e-298
B,wide,0.5,10.0,2,0,float64,2048,0.0,記述的評価,4096,0.0,0.0,,0.0,0.0,0.0,0.0
B,wide,0.5,10.0,2,0,float64,4096,0.0,記述的評価,4096,0.0,0.0,,0.0,0.0,0.0,0.0
B,wide,0.5,10.0,2,1,float64,0,10.0,記述的評価,4096,-0.03851461528982697,9.645734548272628,0.014252460289600255,0.05517578125,0.0048828125,0.3542654517273718,0.035426545172737176
B,wide,0.5,10.0,2,1,float64,1,0.9999092042625951,記述的評価,4096,-0.02024180044168604,1.0174496935701673,0.01600905552396914,0.059814453125,0.009033203125,0.017540489307572238,0.017542082053847934
B,wide,0.5,10.0,2,1,float64,2,0.46208145346007695,記述的評価,4096,0.0021815216924085503,0.4603232971840667,0.010368410764727554,0.059326171875,0.005859375,0.0017581562760102254,0.0038048622441890045
B,wide,0.5,10.0,2,1,float64,4,0.11302285825604029,記述的評価,4096,0.002766024541288655,0.11162979792117816,0.012770977647294623,0.06640625,0.008056640625,0.0013930603348621257,0.012325474301015354
B,wide,0.5,10.0,2,1,float64,8,0.00705396018653731,記述的評価,4096,0.00019218428126586404,0.006948860664660843,0.013719816286244968,0.066162109375,0.007080078125,0.00010509952187646651,0.014899364200701336
B,wide,0.5,10.0,2,1,float64,16,2.755437964119039e-05,記述的評価,4096,7.282785611941257e-07,2.720118183232137e-05,0.013230469568673797,0.066162109375,0.007568359375,3.53197808869021e-07,0.012818209426897566
B,wide,0.5,10.0,2,1,float64,32,4.204464666574996e-10,記述的評価,4096,1.1112648944002816e-11,4.1505709586434066e-10,0.013230469552415802,0.066162109375,0.007568359375,5.389370793158937e-12,0.012818209262177435
B,wide,0.5,10.0,2,1,float64,64,9.789282145386087e-20,記述的評価,4096,2.5873652063316703e-21,9.663801078320031e-20,0.013230469552415802,0.066162109375,0.007568359375,1.2548106706605613e-21,1.2548106706605612e-09
B,wide,0.5,10.0,2,1,float64,128,5.3067804845505775e-39,記述的評価,4096,1.4026134888591012e-40,5.238757061791169e-39,0.013230469552415802,0.066162109375,0.007568359375,6.802342275940867e-41,6.802342275940867e-29
B,wide,0.5,10.0,2,1,float64,256,1.5595226201607914e-77,記述的評価,4096,4.1219105813525324e-79,1.539532332866471e-77,0.013230469552415802,0.066162109375,0.007568359375,1.9990287294320277e-79,1.9990287294320276e-67
B,wide,0.5,10.0,2,1,float64,512,1.3468300213191124e-154,記述的評価,4096,3.55975145495878e-156,1.3295660722652611e-154,0.013230469552415802,0.066162109375,0.007568359375,1.7263949053851278e-156,1.7263949053851278e-144
B,wide,0.5,10.0,2,1,float64,1024,1.0045117206007577e-308,記述的評価,4096,2.65498392694683e-310,9.91635679159787e-309,0.013230469552415802,0.066162109375,0.007568359375,1.2876041440971e-310,1.2876041440970797e-298
B,wide,0.5,10.0,2,1,float64,2048,0.0,記述的評価,4096,0.0,0.0,,0.0,0.0,0.0,0.0
B,wide,0.5,10.0,2,1,float64,4096,0.0,記述的評価,4096,0.0,0.0,,0.0,0.0,0.0,0.0
B,wide,0.5,10.0,2,2,float64,0,10.0,記述的評価,4096,-0.41061430433235824,10.046409739634193,0.014735390452023378,0.06396484375,0.0068359375,0.046409739634192704,0.00464097396341927
B,wide,0.5,10.0,2,2,float64,1,0.9999092042625951,記述的評価,4096,-0.023912486980806058,1.0007829231497993,0.01001276162847442,0.0654296875,0.00537109375,0.0008737188872042223,0.000873798224358346
B,wide,0.5,10.0,2,2,float64,2,0.46208145346007695,記述的評価,4096,-0.00954347192600138,0.46416750709284194,0.012742205157150188,0.064697265625,0.006103515625,0.0020860536327649837,0.004514471674083788
B,wide,0.5,10.0,2,2,float64,4,0.11302285825604029,記述的評価,4096,-0.005648808501100392,0.11497269601084519,0.017769672018658644,0.063232421875,0.004638671875,0.001949837754804895,0.01725171159968156
B,wide,0.5,10.0,2,2,float64,8,0.00705396018653731,記述的評価,4096,-0.00020075262585194303,0.00718588059545866,0.013227235334629162,0.064453125,0.006103515625,0.00013192040892135055,0.018701609511934097
B,wide,0.5,10.0,2,2,float64,16,2.755437964119039e-05,記述的評価,4096,-7.841899482480473e-07,2.8070007185687152e-05,0.013227612374850317,0.064453125,0.00634765625,5.156275444967625e-07,0.018713088489423407
B,wide,0.5,10.0,2,2,float64,32,4.204464666574996e-10,記述的評価,4096,-1.1965789005250562e-11,4.2831431866677175e-10,0.013227612380603548,0.064453125,0.00634765625,7.867852009272147e-12,0.018713088664582326
B,wide,0.5,10.0,2,2,float64,64,9.789282145386087e-20,記述的評価,4096,-2.7860023559188847e-21,9.972469850135309e-20,0.013227612380603548,0.064453125,0.00634765625,1.8318770474922255e-21,1.8318770474922256e-09
B,wide,0.5,10.0,2,2,float64,128,5.3067804845505775e-39,記述的評価,4096,-1.5102949034184942e-40,5.4060867382814476e-39,0.013227612380603548,0.064453125,0.00634765625,9.930625373087012e-41,9.930625373087013e-29
B,wide,0.5,10.0,2,2,float64,256,1.5595226201607914e-77,記述的評価,4096,-4.4383578176103306e-79,1.588706105226282e-77,0.013227612380603548,0.064453125,0.00634765625,2.9183485065490635e-79,2.9183485065490636e-67
B,wide,0.5,10.0,2,2,float64,512,1.3468300213191124e-154,記述的評価,4096,-3.833040622070394e-156,1.3720333709241782e-154,0.013227612380603548,0.064453125,0.00634765625,2.5203349605065856e-156,2.5203349605065857e-144
B,wide,0.5,10.0,2,2,float64,1024,1.0045117206007577e-308,記述的評価,4096,-2.85881229959326e-310,1.023309237492972e-308,0.013227612380603548,0.064453125,0.00634765625,1.87975168922143e-310,1.8797516892214256e-298
B,wide,0.5,10.0,2,2,float64,2048,0.0,記述的評価,4096,0.0,0.0,,0.0,0.0,0.0,0.0
B,wide,0.5,10.0,2,2,float64,4096,0.0,記述的評価,4096,0.0,0.0,,0.0,0.0,0.0,0.0
B,wide,0.5,10.0,2,3,float64,0,10.0,記述的評価,4096,-0.3022828235133726,9.525401951992471,0.01917443216411252,0.058837890625,0.006103515625,0.4745980480075289,0.04745980480075289
B,wide,0.5,10.0,2,3,float64,1,0.9999092042625951,記述的評価,4096,0.0424812601819585,0.9788575348259001,0.018934921653656622,0.06494140625,0.005615234375,0.02105166943669501,0.021053581012108018
B,wide,0.5,10.0,2,3,float64,2,0.46208145346007695,記述的評価,4096,0.009416732173540722,0.45532272421755193,0.011089087318269297,0.068115234375,0.0068359375,0.006758729242525019,0.01462670529603708
B,wide,0.5,10.0,2,3,float64,4,0.11302285825604029,記述的評価,4096,0.0019926289142110786,0.11302648382586136,0.0118723337813893,0.05859375,0.005615234375,3.6255698210724274e-06,3.2078199728935505e-05
B,wide,0.5,10.0,2,3,float64,8,0.00705396018653731,記述的評価,4096,0.00012851554827242735,0.007068391242136396,0.010981580943495994,0.059326171875,0.007568359375,1.4431055599086612e-05,0.0020458090515776805
B,wide,0.5,10.0,2,3,float64,16,2.755437964119039e-05,記述的評価,4096,5.020138613604761e-07,2.7611056825354572e-05,0.010978077955884902,0.0595703125,0.007568359375,5.6677184164182994e-08,0.002056921073971762
B,wide,0.5,10.0,2,3,float64,32,4.204464666574996e-10,記述的評価,4096,7.660123616950837e-12,4.213112919265349e-10,0.010978077902432215,0.0595703125,0.007568359375,8.648252690352961e-13,0.0020569212435308497
B,wide,0.5,10.0,2,3,float64,64,9.789282145386087e-20,記述的評価,4096,1.7835115122028712e-21,9.809417927789849e-20,0.010978077902432215,0.0595703125,0.007568359375,2.0135782403761895e-22,2.0135782403761896e-10
B,wide,0.5,10.0,2,3,float64,128,5.3067804845505775e-39,記述的評価,4096,9.6684352809163e-41,5.3176961140640045e-39,0.010978077902432215,0.0595703125,0.007568359375,1.091562951342702e-41,1.091562951342702e-29
B,wide,0.5,10.0,2,3,float64,256,1.5595226201607914e-77,記述的評価,4096,2.841297763502002e-79,1.562730435367967e-77,0.010978077902432215,0.0595703125,0.007568359375,3.2078152071756242e-80,3.2078152071756243e-68
B,wide,0.5,10.0,2,3,float64,512,1.3468300213191124e-154,記述的評価,4096,2.453792640081616e-156,1.3496003446013888e-154,0.010978077902432215,0.0595703125,0.007568359375,2.7703232822763897e-157,2.7703232822763898e-145
B,wide,0.5,10.0,2,3,float64,1024,1.0045117206007577e-308,記述的評価,4096,1.83012215934397e-310,1.0065779220982373e-308,0.010978077902432215,0.0595703125,0.007568359375,2.0662014974795e-311,2.0662014974795482e-299
B,wide,0.5,10.0,2,3,float64,2048,0.0,記述的評価,4096,0.0,0.0,,0.0,0.0,0.0,0.0
B,wide,0.5,10.0,2,3,float64,4096,0.0,記述的評価,4096,0.0,0.0,,0.0,0.0,0.0,0.0
B,wide,0.5,10.0,2,4,float64,0,10.0,記述的評価,4096,0.32461219583411216,10.132465243148047,0.01719927776454666,0.0634765625,0.007568359375,0.1324652431480473,0.01324652431480473
B,wide,0.5,10.0,2,4,float64,1,0.9999092042625951,記述的評価,4096,0.008689138324710568,1.0102693661333455,0.00781319261020852,0.067626953125,0.00634765625,0.010360161870750395,0.010361102614702624
B,wide,0.5,10.0,2,4,float64,2,0.46208145346007695,記述的評価,4096,0.01177806866081318,0.46938140594491573,0.014894418613906946,0.063232421875,0.005615234375,0.007299952484838779,0.015797977672933117
B,wide,0.5,10.0,2,4,float64,4,0.11302285825604029,記述的評価,4096,0.002196448140908049,0.1145888992921181,0.011003541956405738,0.06298828125,0.005615234375,0.0015660410360778115,0.013855967370159102
B,wide,0.5,10.0,2,4,float64,8,0.00705396018653731,記述的評価,4096,7.064570563816259e-05,0.007153817127486897,0.008331489870237463,0.060302734375,0.006103515625,9.985694094958707e-05,0.014156153183309282
B,wide,0.5,10.0,2,4,float64,16,2.755437964119039e-05,記述的評価,4096,2.7048073679420635e-07,2.7963995385655736e-05,0.008088358911162774,0.06005859375,0.00634765625,4.0961574446534614e-07,0.014865721885206998
B,wide,0.5,10.0,2,4,float64,32,4.204464666574996e-10,記述的評価,4096,4.1272085082124096e-12,4.266967069715191e-10,0.008088358926569228,0.06005859375,0.00634765625,6.2502403140195134e-12,0.014865722059001222
B,wide,0.5,10.0,2,4,float64,64,9.789282145386087e-20,記述的評価,4096,9.609406134608224e-22,9.93480689291654e-20,0.008088358926569228,0.06005859375,0.00634765625,1.4552474753045275e-21,1.4552474753045275e-09
B,wide,0.5,10.0,2,4,float64,128,5.3067804845505775e-39,記述的評価,4096,5.209269503718885e-41,5.385669608262038e-39,0.008088358926569228,0.06005859375,0.00634765625,7.888912371146071e-41,7.888912371146071e-29
B,wide,0.5,10.0,2,4,float64,256,1.5595226201607914e-77,記述的評価,4096,1.5308667183830926e-79,1.582706049976827e-77,0.008088358926569228,0.06005859375,0.00634765625,2.318342981603566e-79,2.318342981603566e-67
B,wide,0.5,10.0,2,4,float64,512,1.3468300213191124e-154,記述的評価,4096,1.3220823015340687e-156,1.366851622076761e-154,0.008088358926569228,0.06005859375,0.00634765625,2.0021600757648615e-156,2.0021600757648614e-144
B,wide,0.5,10.0,2,4,float64,1024,1.0045117206007577e-308,記述的評価,4096,9.8605402795306e-311,1.019444512644218e-308,0.008088358926569228,0.06005859375,0.00634765625,1.493279204346e-310,1.493279204346008e-298
B,wide,0.5,10.0,2,4,float64,2048,0.0,記述的評価,4096,0.0,0.0,,0.0,0.0,0.0,0.0
B,wide,0.5,10.0,2,4,float64,4096,0.0,記述的評価,4096,0.0,0.0,,0.0,0.0,0.0,0.0
B,wide,0.9,0.1,3,0,float64,0,0.1,記述的評価,4096,-0.0023945184161685657,0.09986255218371143,0.011513334854048485,0.057373046875,0.005859375,0.00013744781628857727,0.0013744781628857727
B,wide,0.9,0.1,3,0,float64,1,0.08975778474716012,記述的評価,4096,-0.0009625282570109821,0.09001755192663763,0.015013812282880568,0.05517578125,0.006103515625,0.00025976717947751027,0.0028940908045942963
B,wide,0.9,0.1,3,0,float64,2,0.08060674315739395,記述的評価,4096,-0.002430930796371418,0.08048493460185947,0.012584277866302895,0.05859375,0.007080078125,0.00012180855553448056,0.0015111459756739622
B,wide,0.9,0.1,3,0,float64,4,0.06508502540610224,記述的評価,4096,-0.0007227143459981513,0.06543310193296958,0.014921144044037937,0.05859375,0.005126953125,0.00034807652686734414,0.005348027825071867
B,wide,0.9,0.1,3,0,float64,8,0.04255659420519657,記述的評価,4096,-0.0007839373630047018,0.042464419241343886,0.012739982690789742,0.057373046875,0.005615234375,9.217496385268559e-05,0.0021659384538208685
B,wide,0.9,0.1,3,0,float64,16,0.018280924816008303,記述的評価,4096,-0.0004524827566249979,0.01806471816707391,0.012121041332646021,0.055419921875,0.0048828125,0.00021620664893439237,0.011826898863730558
B,wide,0.9,0.1,3,0,float64,32,0.003385939822164526,記述的評価,4096,-0.00011309455792565755,0.00335065819610006,0.013304191381805719,0.055419921875,0.006591796875,3.528162606446575e-05,0.010420039314789506
B,wide,0.9,0.1,3,0,float64,64,0.00011626057599394618,記述的評価,4096,-3.5384399365482343e-06,0.00011505938588373643,0.012814576716264736,0.055419921875,0.007568359375,1.2011901102097511e-06,0.010331878196374138
B,wide,0.9,0.1,3,0,float64,128,1.3707336237542437e-07,記述的評価,4096,-4.171885996988765e-09,1.3565714224942293e-07,0.012814575142302331,0.055419921875,0.007568359375,1.4162201260014398e-09,0.010331840566678558
B,wide,0.9,0.1,3,0,float64,256,1.9054355965938837e-13,記述的評価,4096,-5.799274159352913e-15,1.8857489397999006e-13,0.01281457514230011,0.055419921875,0.007568359375,1.968665679398311e-15,0.001968665679398311
B,wide,0.9,0.1,3,0,float64,512,3.681939861587996e-25,記述的評価,4096,-1.1206140335453024e-26,3.6438986459621646e-25,0.012814575142300222,0.055419921875,0.007568359375,3.804121562583128e-27,3.804121562583128e-15
B,wide,0.9,0.1,3,0,float64,1024,1.3748063318716144e-48,記述的評価,4096,-4.184281457106169e-50,1.3606020520407284e-48,0.012814575142300333,0.055419921875,0.007568359375,1.420427983088609e-50,1.420427983088609e-38
B,wide,0.9,0.1,3,0,float64,2048,1.9167752347540453e-95,記述的評価,4096,-5.833786829671557e-97,1.896971418626511e-95,0.012814575142300222,0.055419921875,0.007568359375,1.98038161275343e-97,1.98038161275343e-85
B,wide,0.9,0.1,3,0,float64,4096,3.725894223301694e-189,記述的評価,4096,-1.1339917302007405e-190,3.687398878218436e-189,0.01281457514230011,0.055419921875,0.007568359375,3.8495345083257875e-191,3.8495345083257875e-179
B,wide,0.9,0.1,3,1,float64,0,0.1,記述的評価,4096,-0.0023372878761993847,0.0959393238661572,0.020639248548726563,0.058837890625,0.005615234375,0.004060676133842811,0.04060676133842811
B,wide,0.9,0.1,3,1,float64,1,0.08975778474716012,記述的評価,4096,-0.0014592739133283401,0.08582545254760855,0.018747663968618822,0.059326171875,0.0048828125,0.003932332199551566,0.04381048630632546
B,wide,0.9,0.1,3,1,float64,2,0.08060674315739395,記述的評価,4096,-0.0017691450223691538,0.07734481152141762,0.01967802514832173,0.05908203125,0.005615234375,0.0032619316359763367,0.040467230261456405
B,wide,0.9,0.1,3,1,float64,4,0.06508502540610224,記述的評価,4096,-0.0009017040838009,0.06266302060799617,0.017430468169616575,0.062255859375,0.005615234375,0.0024220047981060727,0.03721293466498348
B,wide,0.9,0.1,3,1,float64,8,0.04255659420519657,記述的評価,4096,-0.0007489882648572603,0.04099835339658242,0.01926671888144149,0.061767578125,0.006591796875,0.0015582408086141503,0.03661573106862659
B,wide,0.9,0.1,3,1,float64,16,0.018280924816008303,記述的評価,4096,-0.0002905613571789978,0.01771093119159331,0.01776778036082738,0.065673828125,0.005859375,0.0005699936244149932,0.031179693049000413
B,wide,0.9,0.1,3,1,float64,32,0.003385939822164526,記述的評価,4096,-3.747542858899193e-05,0.0032703289506069216,0.015944121617034512,0.064697265625,0.008056640625,0.00011561087155760423,0.03414439642453474
B,wide,0.9,0.1,3,1,float64,64,0.00011626057599394618,記述的評価,4096,-9.694497932392911e-07,0.00011214521496626329,0.01520762737621828,0.064453125,0.007568359375,4.115361027682898e-06,0.03539773472219155
B,wide,0.9,0.1,3,1,float64,128,1.3707336237542437e-07,記述的評価,4096,-1.142999200115704e-09,1.3222128078064683e-07,0.015207622569178625,0.064453125,0.007568359375,4.8520815947775346e-09,0.0353976987993362
