stage,beta,gamma0,condition,seed,dtype,start,stop,status,n,median,estimated_scale,ks,tail10,tail100,theoretical_scale,lyapunov,theoretical_lyapunov,log_sensitivity
C,1.0001,0.017318949386946766,0,12,float64,0,200000,記述的評価,200000,-0.0073888913531635235,0.016581396619063674,0.17842875487151688,0.084975,0.008545,0.017318949386946766,0.04638829579854403,0.03444136656343561,9277.659159708806
C,1.0001,0.017318949386946766,0,12,float64,0,50000,記述的評価,50000,-0.016558539104120765,0.029727093444606188,0.34802400332488337,0.1165,0.0113,0.017318949386946766,0.06382541845246721,0.03444136656343561,3191.2709226233605
C,1.0001,0.017318949386946766,0,12,float64,50000,100000,記述的評価,50000,0.00272381929727206,0.017644700826939475,0.11424652696152893,0.05522,0.00536,0.017318949386946766,0.028900266814360247,0.03444136656343561,1445.0133407180124
C,1.0001,0.017318949386946766,0,12,float64,100000,150000,記述的評価,50000,-0.0036394491806017457,0.018446818128505384,0.10222949322676411,0.12122,0.0115,0.017318949386946766,0.06180680609034969,0.03444136656343561,3090.3403045174846
C,1.0001,0.017318949386946766,0,12,float64,150000,200000,記述的評価,50000,-0.009879190340925057,0.01064853315988721,0.4793887548715169,0.04696,0.00602,0.017318949386946766,0.031020691836998963,0.03444136656343561,1551.0345918499481
C,1.0001,0.017318949386946766,0,12,float32,0,200000,記述的評価,200000,0.0007940897194202989,0.01617874251678586,0.05815027517573501,0.06379,0.00653,0.017318949386946766,0.03509969923096509,0.03444136656343561,7019.939846193019
C,1.0001,0.017318949386946766,0,12,float32,0,50000,記述的評価,50000,0.005059886258095503,0.024170376360416412,0.1398269455522182,0.07182,0.00764,0.017318949386946766,0.04051256704780788,0.03444136656343561,2025.628352390394
C,1.0001,0.017318949386946766,0,12,float32,50000,100000,記述的評価,50000,-0.0014585255412384868,0.006283646143856458,0.265083159422957,0.0543,0.00552,0.017318949386946766,0.02915079788739623,0.03444136656343561,1457.5398943698115
C,1.0001,0.017318949386946766,0,12,float32,100000,150000,記述的評価,50000,-0.005175827303901315,0.01840534887742251,0.20674833758714672,0.0924,0.00946,0.017318949386946766,0.051614407307358404,0.03444136656343561,2580.7203653679203
C,1.0001,0.017318949386946766,0,12,float32,150000,200000,記述的評価,50000,0.00743325799703598,0.008722671918803826,0.39377359592245476,0.03664,0.0035,0.017318949386946766,0.019121024681297838,0.03444136656343561,956.0512340648919
C,1.0001,0.017318949386946766,0,13,float64,0,200000,記述的評価,200000,-0.006834813979269553,0.021518149955654153,0.15067813109994582,0.066035,0.00647,0.017318949386946766,0.03561321640972662,0.03444136656343561,7122.643281945323
C,1.0001,0.017318949386946766,0,13,float64,0,50000,記述的評価,50000,-0.008097497353569579,0.008732821350786572,0.42871313109994585,0.02868,0.00284,0.017318949386946766,0.01593276817811787,0.03444136656343561,796.6384089058935
C,1.0001,0.017318949386946766,0,13,float64,50000,100000,記述的評価,50000,0.021100759048710355,0.03814453646440668,0.29747557079708364,0.12606,0.01254,0.017318949386946766,0.068293737554558,0.03444136656343561,3414.6868777279005
C,1.0001,0.017318949386946766,0,13,float64,100000,150000,記述的評価,50000,-0.010400433577484325,0.012976924435305756,0.25586269762731995,0.03766,0.00392,0.017318949386946766,0.02120625736252557,0.03444136656343561,1060.3128681262785
C,1.0001,0.017318949386946766,0,13,float64,150000,200000,記述的評価,50000,-0.007974545691297512,0.025814626004292955,0.1657782751368031,0.07174,0.00658,0.017318949386946766,0.037020102543705004,0.03444136656343561,1851.00512718525
C,1.0001,0.017318949386946766,0,13,float32,0,200000,記述的評価,200000,-0.0039539646822959185,0.015659319353289902,0.1546267153492945,0.07015,0.00695,0.017318949386946766,0.038557610390352194,0.03444136656343561,7711.522078070439
C,1.0001,0.017318949386946766,0,13,float32,0,50000,記述的評価,50000,-0.0034677046351134777,0.008661621221108362,0.3219590547298118,0.04184,0.00422,0.017318949386946766,0.022526944975056955,0.03444136656343561,1126.3472487528477
C,1.0001,0.017318949386946766,0,13,float32,50000,100000,記述的評価,50000,0.006114627467468381,0.02412460488267243,0.11473130686865396,0.07364,0.00726,0.017318949386946766,0.04021953560961902,0.03444136656343561,2010.9767804809512
C,1.0001,0.017318949386946766,0,13,float32,100000,150000,記述的評価,50000,-0.011033166199922562,0.024835226475261152,0.24544671534929452,0.10142,0.01022,0.017318949386946766,0.057874584368896025,0.03444136656343561,2893.729218444801
C,1.0001,0.017318949386946766,0,13,float32,150000,200000,記述的評価,50000,-0.003146492992527783,0.006909493698913138,0.24662479006965354,0.0637,0.0061,0.017318949386946766,0.03360937660783681,0.03444136656343561,1680.4688303918406
C,1.0001,0.017318949386946766,0,14,float64,0,200000,記述的評価,200000,-0.005089223463510869,0.018697872655010307,0.19999004595155373,0.060925,0.006395,0.017318949386946766,0.03455410729371455,0.03444136656343561,6910.821458742911
C,1.0001,0.017318949386946766,0,14,float64,0,50000,記述的評価,50000,-0.02441842701933384,0.034603114901102,0.3464345399098714,0.1005,0.01064,0.017318949386946766,0.0576137963563204,0.03444136656343561,2880.68981781602
C,1.0001,0.017318949386946766,0,14,float64,50000,100000,記述的評価,50000,-0.005767989186644002,0.007783548637150492,0.41179243731363674,0.03016,0.00314,0.017318949386946766,0.01725545180452592,0.03444136656343561,862.772590226296
C,1.0001,0.017318949386946766,0,14,float64,100000,150000,記述的評価,50000,0.008993303305069152,0.02370665410450606,0.2415649258672215,0.07592,0.00794,0.017318949386946766,0.043324553748322614,0.03444136656343561,2166.2276874161307
C,1.0001,0.017318949386946766,0,14,float64,150000,200000,記述的評価,50000,-0.005105717756969082,0.006645830316976057,0.3750526037368523,0.03712,0.00386,0.017318949386946766,0.020022627265689305,0.03444136656343561,1001.1313632844652
C,1.0001,0.017318949386946766,0,14,float32,0,200000,記述的評価,200000,0.0008032152836676687,0.011824100278317928,0.075456172413919,0.041345,0.00394,0.017318949386946766,0.022280806628116333,0.03444136656343561,4456.161325623267
C,1.0001,0.017318949386946766,0,14,float32,0,50000,記述的評価,50000,0.0047499199863523245,0.009707530756713822,0.3106603509592013,0.03854,0.00314,0.017318949386946766,0.018171370074913984,0.03444136656343561,908.5685037456992
C,1.0001,0.017318949386946766,0,14,float32,50000,100000,記述的評価,50000,0.003803085652180016,0.006787954815081321,0.3703989357313175,0.05852,0.00528,0.017318949386946766,0.030283836017770183,0.03444136656343561,1514.191800888509
C,1.0001,0.017318949386946766,0,14,float32,100000,150000,記述的評価,50000,-0.004365779925137758,0.01291668985504657,0.21510542996159082,0.04008,0.00426,0.017318949386946766,0.023772398376252907,0.03444136656343561,1188.6199188126454
C,1.0001,0.017318949386946766,0,14,float32,150000,200000,記述的評価,50000,-0.009366369340568781,0.00723201988148503,0.4419631804113515,0.02824,0.00308,0.017318949386946766,0.016895622043528246,0.03444136656343561,844.7811021764123
C,1.0001,0.017318949386946766,0,15,float64,0,200000,記述的評価,200000,-0.009451126639686967,0.022591650522904447,0.18618596064325932,0.077355,0.00782,0.017318949386946766,0.042307887034173576,0.03444136656343561,8461.577406834715
C,1.0001,0.017318949386946766,0,15,float64,0,50000,記述的評価,50000,-0.011380135406062813,0.03406706823609079,0.18708493176617846,0.09872,0.00962,0.017318949386946766,0.05243956859897057,0.03444136656343561,2621.9784299485286
C,1.0001,0.017318949386946766,0,15,float64,50000,100000,記述的評価,50000,-0.008154435042983507,0.019297919674165463,0.18876610073468048,0.0623,0.0068,0.017318949386946766,0.035375492578058096,0.03444136656343561,1768.7746289029049
C,1.0001,0.017318949386946766,0,15,float64,100000,150000,記述的評価,50000,-0.010464712284605765,0.0067802597960602215,0.40153577361179554,0.04904,0.00494,0.017318949386946766,0.026040789992552087,0.03444136656343561,1302.0394996276043
C,1.0001,0.017318949386946766,0,15,float64,150000,200000,記述的評価,50000,0.0028037653282687895,0.02694177142403902,0.19042618005033662,0.09936,0.00992,0.017318949386946766,0.055375696967113565,0.03444136656343561,2768.784848355678
C,1.0001,0.017318949386946766,0,15,float32,0,200000,記述的評価,200000,-0.0010505502577871084,0.011972892214544117,0.14551652804148074,0.06851,0.00675,0.017318949386946766,0.037529375787539614,0.03444136656343561,7505.875157507922
C,1.0001,0.017318949386946766,0,15,float32,0,50000,記述的評価,50000,-0.0024818151723593473,0.0150708471192047,0.29230671534929453,0.08294,0.0087,0.017318949386946766,0.049292124729818095,0.03444136656343561,2464.606236490905
C,1.0001,0.017318949386946766,0,15,float32,50000,100000,記述的評価,50000,0.0011158428969793022,0.008468855987302959,0.18646270065631732,0.0637,0.0061,0.017318949386946766,0.03360776719379419,0.03444136656343561,1680.3883596897097
C,1.0001,0.017318949386946766,0,15,float32,100000,150000,記述的評価,50000,-0.0008104976150207222,0.00790672400034964,0.20781716953624688,0.0637,0.0061,0.017318949386946766,0.033608599302258374,0.03444136656343561,1680.4299651129186
C,1.0001,0.017318949386946766,0,15,float32,150000,200000,記述的評価,50000,-0.003146492992527783,0.007509159913752228,0.2231794861918629,0.0637,0.0061,0.017318949386946766,0.03360901192428776,0.03444136656343561,1680.4505962143878
C,1.0001,0.017318949386946766,0,16,float64,0,200000,記述的評価,200000,-0.0019426145184595887,0.015210915036455863,0.05261977572636667,0.059285,0.005865,0.017318949386946766,0.031113107641494466,0.03444136656343561,6222.621528298893
C,1.0001,0.017318949386946766,0,16,float64,0,50000,記述的評価,50000,-0.006541715569952387,0.017823643042783437,0.1154941241828703,0.0797,0.0075,0.017318949386946766,0.04103979179417012,0.03444136656343561,2051.9895897085057
C,1.0001,0.017318949386946766,0,16,float64,50000,100000,記述的評価,50000,0.002368198305290871,0.012144182304434342,0.23480682996593705,0.03768,0.00352,0.017318949386946766,0.019000734717132855,0.03444136656343561,950.0367358566427
C,1.0001,0.017318949386946766,0,16,float64,100000,150000,記述的評価,50000,-0.0019958670490324267,0.01103561387106832,0.12870845436480338,0.06072,0.00654,0.017318949386946766,0.033214309921134375,0.03444136656343561,1660.7154960567188
C,1.0001,0.017318949386946766,0,16,float64,150000,200000,記述的評価,50000,-0.011092414209014155,0.019852709406261784,0.30528380029489655,0.05904,0.0059,0.017318949386946766,0.031197594133540542,0.03444136656343561,1559.8797066770271
C,1.0001,0.017318949386946766,0,16,float32,0,200000,記述的評価,200000,0.001316565671004355,0.012904821778647602,0.08333527517573502,0.05387,0.005755,0.017318949386946766,0.030932668062256034,0.03444136656343561,6186.533612451207
C,1.0001,0.017318949386946766,0,16,float32,0,50000,記述的評価,50000,0.0027236141031607985,0.019348115427419543,0.12446542996159077,0.06318,0.0069,0.017318949386946766,0.03738072441097708,0.03444136656343561,1869.036220548854
C,1.0001,0.017318949386946766,0,16,float32,50000,100000,記述的評価,50000,0.008410205598920584,0.005711516248993576,0.45786318041135154,0.01218,0.00128,0.017318949386946766,0.007622652511734797,0.03444136656343561,381.13262558673983
C,1.0001,0.017318949386946766,0,16,float32,100000,150000,記述的評価,50000,-0.001881343254353851,0.006082018619053997,0.31552315942295706,0.04772,0.00538,0.017318949386946766,0.02711338414055356,0.03444136656343561,1355.6692070276779
C,1.0001,0.017318949386946766,0,16,float32,150000,200000,記述的評価,50000,-0.005175827303901315,0.01840534887742251,0.20047755826965352,0.0924,0.00946,0.017318949386946766,0.05161391118575868,0.03444136656343561,2580.695559287934
C,1.0001,0.017318949386946766,0,17,float64,0,200000,記述的評価,200000,-0.006129725375978022,0.013697569944728524,0.12175530485410718,0.04754,0.004875,0.017318949386946766,0.02600265865861536,0.03444136656343561,5200.531731723072
C,1.0001,0.017318949386946766,0,17,float64,0,50000,記述的評価,50000,0.005245774901441373,0.022105730985989436,0.10450848117155159,0.06144,0.0062,0.017318949386946766,0.033735118717401244,0.03444136656343561,1686.755935870062
C,1.0001,0.017318949386946766,0,17,float64,50000,100000,記述的評価,50000,0.0015148876108499179,0.007191951314523237,0.2418641758584672,0.011,0.00084,0.017318949386946766,0.005019879132082964,0.03444136656343561,250.9939566041482
C,1.0001,0.017318949386946766,0,17,float64,100000,150000,記述的評価,50000,-0.011989923018785403,0.019062088912825077,0.33106432725993773,0.09066,0.01004,0.017318949386946766,0.05176702589879269,0.03444136656343561,2588.3512949396345
C,1.0001,0.017318949386946766,0,17,float64,150000,200000,記述的評価,50000,-0.007336030599918132,0.006545601200225149,0.36878370488068174,0.02706,0.00242,0.017318949386946766,0.013488610886184535,0.03444136656343561,674.4305443092268
C,1.0001,0.017318949386946766,0,17,float32,0,200000,記述的評価,200000,0.002493988024070859,0.016580577474087477,0.11935637841063917,0.0659,0.006765,0.017318949386946766,0.03630712768203362,0.03444136656343561,7261.425536406724
C,1.0001,0.017318949386946766,0,17,float32,0,50000,記述的評価,50000,0.005316384136676788,0.015139383380301297,0.21564436253308233,0.04972,0.00492,0.017318949386946766,0.026787396185697376,0.03444136656343561,1339.3698092848688
C,1.0001,0.017318949386946766,0,17,float32,50000,100000,記述的評価,50000,-0.008355868048965931,0.027662495151162148,0.2097490676423539,0.0885,0.00894,0.017318949386946766,0.04819916294817207,0.03444136656343561,2409.9581474086035
C,1.0001,0.017318949386946766,0,17,float32,100000,150000,記述的評価,50000,0.0022896655136719346,0.005658352834871039,0.35424315942295703,0.03298,0.00374,0.017318949386946766,0.018628817777467273,0.03444136656343561,931.4408888733637
C,1.0001,0.017318949386946766,0,17,float32,150000,200000,記述的評価,50000,0.005175827303901315,0.01840534887742251,0.19313137841063915,0.0924,0.00946,0.017318949386946766,0.05161313381679776,0.03444136656343561,2580.656690839888
C,1.0001,0.017318949386946766,0,18,float64,0,200000,記述的評価,200000,-0.001198416042059609,0.01266890060295767,0.10244101043529241,0.0583,0.00589,0.017318949386946766,0.03091052520796974,0.03444136656343561,6182.105041593948
C,1.0001,0.017318949386946766,0,18,float64,0,50000,記述的評価,50000,-0.008132237529730553,0.005941352877933089,0.3499831692876939,0.03458,0.00362,0.017318949386946766,0.0183327124413713,0.03444136656343561,916.635622068565
C,1.0001,0.017318949386946766,0,18,float64,50000,100000,記述的評価,50000,-0.0015357458425101687,0.017783098051004875,0.25485272275386933,0.06826,0.0068,0.017318949386946766,0.03530365911903922,0.03444136656343561,1765.1829559519608
C,1.0001,0.017318949386946766,0,18,float64,100000,150000,記述的評価,50000,-0.002482700241848784,0.018590751006322417,0.08576745886067919,0.08924,0.00916,0.017318949386946766,0.04791910697810308,0.03444136656343561,2395.955348905154
C,1.0001,0.017318949386946766,0,18,float64,150000,200000,記述的評価,50000,0.0031199220249941532,0.0063799483639763645,0.38608741414966974,0.04112,0.00398,0.017318949386946766,0.022086622293365384,0.03444136656343561,1104.3311146682693
C,1.0001,0.017318949386946766,0,18,float32,0,200000,記述的評価,200000,-0.0014679122250527143,0.013156615663319826,0.1177799063946876,0.058705,0.00606,0.017318949386946766,0.032480129037632664,0.03444136656343561,6496.025807526533
C,1.0001,0.017318949386946766,0,18,float32,0,50000,記述的評価,50000,-0.00848448183387518,0.009919827920384705,0.3081631733480294,0.07262,0.00748,0.017318949386946766,0.040433304085515466,0.03444136656343561,2021.6652042757732
C,1.0001,0.017318949386946766,0,18,float32,50000,100000,記述的評価,50000,0.0024078162387013435,0.005457424827909563,0.36412315942295703,0.03166,0.00358,0.017318949386946766,0.01784277472053071,0.03444136656343561,892.1387360265355
C,1.0001,0.017318949386946766,0,18,float32,100000,150000,記述的評価,50000,-0.0006202681979630142,0.01840534887742251,0.19070559502152978,0.0924,0.00946,0.017318949386946766,0.05161282758404791,0.03444136656343561,2580.6413792023955
C,1.0001,0.017318949386946766,0,18,float32,150000,200000,記述的評価,50000,-0.007541686063632369,0.008846029959386215,0.3178958686153214,0.03814,0.00372,0.017318949386946766,0.020031609760436577,0.03444136656343561,1001.5804880218288
C,1.0001,0.017318949386946766,0,19,float64,0,200000,記述的評価,200000,0.0005585725960550781,0.010935189254435266,0.10054150374883974,0.02529,0.002295,0.017318949386946766,0.013175186726826223,0.03444136656343561,2635.0373453652446
