stage,beta,gamma0,condition,seed,dtype,nonfinite,first_failure_step,first_failure_index,zero_count,max_abs,min_pole
C,1.1,0.5029405749446393,9,0,float64,0,,,0,89896.07305160172,1.1123956431102755e-05
C,1.1,0.5029405749446393,9,1,float64,0,,,0,22703.717581755012,4.40456500461206e-05
C,1.1,0.5029405749446393,9,2,float64,0,,,0,151182.34687433278,6.614528882842308e-06
C,1.1,0.5029405749446393,9,3,float64,0,,,0,112660.289068887,8.876242092448194e-06
C,1.1,0.5029405749446393,9,4,float64,0,,,0,137056.85291807674,7.296242243270967e-06
C,1.1,0.5029405749446393,9,5,float64,0,,,0,592981.1811187511,1.6863941585398834e-06
C,1.1,0.5029405749446393,9,6,float64,0,,,0,42966.555115198404,2.327391612233498e-05
C,1.1,0.5029405749446393,9,7,float64,0,,,0,35045.074934795375,2.853468002528281e-05
C,1.1,0.5029405749446393,9,8,float64,0,,,0,147413.75353036835,6.783627552131577e-06
C,1.1,0.5029405749446393,9,9,float64,0,,,0,163336.62665673209,6.122325533874928e-06
C,1.1,0.5029405749446393,9,10,float64,0,,,0,72230.17311243038,1.3844629700443534e-05
C,1.1,0.5029405749446393,9,11,float64,0,,,0,31558.115567037297,3.168757011295931e-05
C,1.1,0.5029405749446393,9,12,float64,0,,,0,267719.10487150686,3.7352582680227897e-06
C,1.1,0.5029405749446393,9,13,float64,0,,,0,195811.0623955442,5.106963762768757e-06
C,1.1,0.5029405749446393,9,14,float64,0,,,0,23255.60126370383,4.300039324056648e-05
C,1.1,0.5029405749446393,9,15,float64,0,,,0,133703.17965955197,7.4792536910450735e-06
C,1.1,0.5029405749446393,9,16,float64,0,,,0,88238.09232176449,1.1332973930411328e-05
C,1.1,0.5029405749446393,9,17,float64,0,,,0,18936.757807704947,5.280735008739157e-05
C,1.1,0.5029405749446393,9,18,float64,0,,,0,71063.20664094601,1.407197968128493e-05
C,1.1,0.5029405749446393,9,19,float64,0,,,0,200375.42111506255,4.9906320587211894e-06
C,1.5,0.8585596366401104,10,0,float64,0,,,0,73412.05778117494,1.362174049002185e-05
C,1.5,0.8585596366401104,10,1,float64,0,,,0,158076.26172285096,6.3260605296378e-06
C,1.5,0.8585596366401104,10,2,float64,0,,,0,146694.3833093099,6.816893581174099e-06
C,1.5,0.8585596366401104,10,3,float64,0,,,0,23443.81243758204,4.2655178292605456e-05
C,1.5,0.8585596366401104,10,4,float64,0,,,0,183467.1479609581,5.450567096332293e-06
C,1.5,0.8585596366401104,10,5,float64,0,,,0,207123.83779019263,4.828029501524611e-06
C,1.5,0.8585596366401104,10,6,float64,0,,,0,26865.14227497227,3.72229556540038e-05
C,1.5,0.8585596366401104,10,7,float64,0,,,0,167233.22930286592,5.979672843992034e-06
C,1.5,0.8585596366401104,10,8,float64,0,,,0,235682.53759846633,4.242995727210541e-06
C,1.5,0.8585596366401104,10,9,float64,0,,,0,82865.29626028956,1.2067778009328123e-05
C,1.5,0.8585596366401104,10,10,float64,0,,,0,1586796.9236153853,6.302003647817855e-07
C,1.5,0.8585596366401104,10,11,float64,0,,,0,156616.28918670674,6.3850318836600195e-06
C,1.5,0.8585596366401104,10,12,float64,0,,,0,42708.85291524736,2.34143492869876e-05
C,1.5,0.8585596366401104,10,13,float64,0,,,0,360383.9735723513,2.7748181752329515e-06
C,1.5,0.8585596366401104,10,14,float64,0,,,0,500934.4927536287,1.99626900210248e-06
C,1.5,0.8585596366401104,10,15,float64,0,,,0,155259.35938356112,6.440835540910683e-06
C,1.5,0.8585596366401104,10,16,float64,0,,,0,167305.07385558935,5.977105038912356e-06
C,1.5,0.8585596366401104,10,17,float64,0,,,0,1627921.1426926586,6.142803687936293e-07
C,1.5,0.8585596366401104,10,18,float64,0,,,0,74709.62119093668,1.338515687798747e-05
C,1.5,0.8585596366401104,10,19,float64,0,,,0,236092.37365649926,4.235630251869793e-06
C,2.0,0.9575040240772688,11,0,float64,0,,,0,85228.30346243228,1.1733191431995138e-05
C,2.0,0.9575040240772688,11,0,float32,0,,,0,3869.9384765625,0.00025840202835603066
C,2.0,0.9575040240772688,11,1,float64,0,,,0,173703.3175633286,5.7569424349868115e-06
C,2.0,0.9575040240772688,11,1,float32,0,,,0,5364.81787109375,0.00018639961746735878
C,2.0,0.9575040240772688,11,2,float64,0,,,0,35249.899129141544,2.8368875498507862e-05
C,2.0,0.9575040240772688,11,2,float32,0,,,0,38890.1796875,2.571343190105324e-05
C,2.0,0.9575040240772688,11,3,float64,0,,,0,320566.66795505694,3.1194759158026386e-06
C,2.0,0.9575040240772688,11,3,float32,0,,,0,3869.9384765625,0.00025840202835603066
C,2.0,0.9575040240772688,11,4,float64,0,,,0,335461.165268448,2.9809709842787413e-06
C,2.0,0.9575040240772688,11,4,float32,0,,,0,103350.4765625,9.67581408239937e-06
C,2.0,0.9575040240772688,11,5,float64,0,,,0,23040.563383630168,4.340171647321256e-05
C,2.0,0.9575040240772688,11,5,float32,0,,,0,13435.38671875,7.44303080697506e-05
C,2.0,0.9575040240772688,11,6,float64,0,,,0,23037.234281594454,4.340798843949223e-05
C,2.0,0.9575040240772688,11,6,float32,0,,,0,103350.4765625,9.67581408239937e-06
C,2.0,0.9575040240772688,11,7,float64,0,,,0,272049.43550056015,3.675802517921767e-06
C,2.0,0.9575040240772688,11,7,float32,0,,,0,22096.60546875,4.525581863923378e-05
C,2.0,0.9575040240772688,11,8,float64,0,,,0,69072.12864165725,1.4477619549424503e-05
C,2.0,0.9575040240772688,11,8,float32,0,,,0,13435.38671875,7.44303080697506e-05
C,2.0,0.9575040240772688,11,9,float64,0,,,0,375609.4393316964,2.6623399076441956e-06
C,2.0,0.9575040240772688,11,9,float32,0,,,0,385385.28125,2.5948059931835132e-06
C,2.0,0.9575040240772688,11,10,float64,0,,,0,2515064.117099948,3.9760417758216704e-07
C,2.0,0.9575040240772688,11,10,float32,0,,,0,13435.38671875,7.44303080697506e-05
C,2.0,0.9575040240772688,11,11,float64,0,,,0,83932.81308580378,1.1914291481396333e-05
C,2.0,0.9575040240772688,11,11,float32,0,,,0,26184.396484375,3.8190684046313095e-05
C,2.0,0.9575040240772688,11,12,float64,0,,,0,419889.1935566206,2.381580701094066e-06
C,2.0,0.9575040240772688,11,12,float32,0,,,0,16050.65625,6.23027470449955e-05
C,2.0,0.9575040240772688,11,13,float64,0,,,0,20555.206123511663,4.864947562133182e-05
